host_time_s,chA_raw,chB_env
1784660003.3321,512,3732
1784660003.3344,503,3746
1784660003.3371,501,3784
1784660003.3962,487,3722
1784660003.3986,497,3805
1784660003.4012,504,3801
1784660003.4035,489,3760
1784660003.4058,507,3811
1784660003.4082,494,3779
1784660003.4109,501,3757
1784660003.4136,484,3831
1784660003.4163,489,3795
1784660003.4188,501,3813
1784660003.4215,504,3814
1784660003.4242,500,3807
1784660003.4270,496,3767
1784660003.4293,496,3750
1784660003.4320,506,3849
1784660003.4346,504,3734
1784660003.4372,502,3711
1784660003.4397,497,3783
1784660003.4419,502,3799
1784660003.4445,507,3789
1784660003.4468,508,3813
1784660003.4493,486,3824
1784660003.4518,501,3769
1784660003.4541,483,3802
1784660003.4566,489,3806
1784660003.4588,496,3819
1784660003.4616,499,3852
1784660003.4641,500,3772
1784660003.4666,497,3816
1784660003.4690,499,3820
1784660003.4717,501,3824
1784660003.4740,514,3721
1784660003.4766,509,3792
1784660003.4792,501,3819
1784660003.4815,498,3772
1784660003.4841,502,3751
1784660003.4867,499,3783
1784660003.4891,500,3755
1784660003.4918,500,3723
1784660003.4945,501,3762
1784660003.4973,505,3843
1784660003.5000,492,3886
1784660003.5022,500,3669
1784660003.5050,506,3773
1784660003.5074,497,3784
1784660003.5097,490,3818
1784660003.5124,488,3766
1784660003.5151,499,3752
1784660003.5175,502,3724
1784660003.5202,509,3770
1784660003.5226,499,3856
1784660003.5248,495,3841
1784660003.5274,505,3741
1784660003.5301,506,3776
1784660003.5323,500,3798
1784660003.5345,499,3814
1784660003.5368,508,3743
1784660003.5393,501,3681
1784660003.5418,501,3753
1784660003.5444,506,3772
1784660003.5466,492,3785
1784660003.5492,489,3780
1784660003.5515,503,3839
1784660003.5541,502,3788
1784660003.5564,509,3850
1784660003.5588,498,3779
1784660003.5613,494,3735
1784660003.5636,511,3778
1784660003.5660,499,3803
1784660003.5683,508,3690
1784660003.5706,494,3886
1784660003.5732,500,3817
1784660003.5755,491,3838
1784660003.5779,491,3723
1784660003.5804,505,3764
1784660003.5829,503,3758
1784660003.5852,506,3746
1784660003.5876,507,3692
1784660003.5899,507,3796
1784660003.5925,499,3772
1784660003.5948,494,3854
1784660003.5974,504,3788
1784660003.6002,493,3735
1784660003.6028,493,3895
1784660003.6053,496,3843
1784660003.6079,496,3827
1784660003.6102,495,3771
1784660003.6882,490,3816
1784660003.6908,493,3744
1784660003.6935,506,3714
1784660003.6961,494,3767
1784660003.6986,490,3738
1784660003.7011,492,3798
1784660003.7741,490,3717
1784660003.7763,494,3797
1784660003.7787,510,3801
1784660003.7815,499,3704
1784660003.7842,505,3745
1784660003.7869,493,3827
1784660003.7891,492,3770
1784660003.7916,497,3785
1784660003.7943,495,3805
1784660003.7967,482,3728
1784660003.7995,495,3806
1784660003.8023,493,3750
1784660003.8046,501,3787
1784660003.8071,494,3777
1784660003.8099,496,3703
1784660003.8121,498,3800
1784660003.8145,505,3787
1784660003.8170,505,3726
1784660003.8198,494,3790
1784660003.8222,492,3849
1784660003.8248,498,3785
1784660003.8270,493,3729
1784660003.8292,483,3753
1784660003.8319,496,3789
1784660003.8345,491,3753
1784660003.8371,497,3862
1784660003.8396,495,3722
1784660003.8421,494,3754
1784660003.8443,495,3737
1784660003.8469,496,3802
1784660003.8496,504,3788
1784660003.8520,506,3779
1784660003.8542,496,3822
1784660003.8569,492,3737
1784660003.8595,501,3849
1784660003.8619,488,3782
1784660003.8647,505,3774
1784660003.8673,501,3736
1784660003.8698,502,3776
1784660003.8725,493,3762
1784660003.8749,506,3810
1784660003.8774,502,3777
1784660003.8801,497,3766
1784660003.8826,494,3806
1784660003.8851,502,3862
1784660003.8877,497,3784
1784660003.8900,486,3806
1784660003.8925,506,3753
1784660003.8951,500,3648
1784660003.8979,489,3749
1784660003.9001,499,3736
1784660003.9026,502,3834
1784660003.9350,498,3788
1784660003.9377,501,3721
1784660003.9403,497,3778
1784660003.9427,574,3719
1784660003.9452,507,3793
1784660003.9478,499,3743
1784660003.9505,502,3819
1784660003.9530,502,3883
1784660003.9556,501,3743
1784660003.9578,491,3824
1784660003.9601,505,3717
1784660003.9629,494,3723
1784660003.9653,501,3765
1784660003.9676,509,3746
1784660003.9703,504,3765
1784660003.9728,506,3793
1784660003.9754,502,3758
1784660003.9781,494,3857
1784660003.9805,492,3788
1784660003.9831,502,3791
1784660003.9857,494,3695
1784660003.9881,495,3780
1784660003.9908,505,3820
1784660003.9934,495,3806
1784660003.9958,500,3792
1784660003.9985,506,3776
1784660004.0009,502,3797
1784660004.0035,501,3767
1784660004.0060,499,3736
1784660004.0084,494,3745
1784660004.0107,505,3761
1784660004.0132,497,3852
1784660004.0160,501,3788
1784660004.0184,503,3808
1784660004.0208,502,3756
1784660004.0236,505,3720
1784660004.0263,485,3736
1784660004.0289,489,3779
1784660004.0314,496,3794
1784660004.0342,504,3845
1784660004.0369,504,3732
1784660004.0393,496,3831
1784660004.0421,558,3786
1784660004.0448,499,3806
1784660004.0474,496,3707
1784660004.0497,487,3798
1784660004.0521,488,3789
1784660004.0545,497,3760
1784660004.0568,504,3859
1784660004.0593,506,3792
1784660004.0619,495,3741
1784660004.0646,494,3798
1784660004.0672,501,3763
1784660004.0694,490,3752
1784660004.0719,488,3776
1784660004.0742,493,3803
1784660004.0767,496,3751
1784660004.0791,504,3740
1784660004.0818,510,3840
1784660004.0844,494,3702
1784660004.0867,497,3832
1784660004.0892,491,3834
1784660004.0918,497,3862
1784660004.0945,498,3774
1784660004.0968,489,3713
1784660004.0991,494,3760
1784660004.1014,502,3739
1784660004.1042,496,3857
1784660004.1070,488,3776
1784660004.1096,500,3810
1784660004.1123,485,3795
1784660004.1148,506,3806
1784660004.1173,496,3812
1784660004.1200,487,3743
1784660004.1227,496,3815
1784660004.1250,493,3802
1784660004.1278,494,3814
1784660004.1301,497,3742
1784660004.1328,492,3695
1784660004.1355,487,3796
1784660004.1378,504,3793
1784660004.1400,501,3805
1784660004.1423,491,3796
1784660004.1446,491,3800
1784660004.1471,498,3784
1784660004.1498,490,3818
1784660004.1520,495,3803
1784660004.1545,493,3776
1784660004.1567,505,3864
1784660004.1591,485,3809
1784660004.1616,491,3786
1784660004.1641,501,3748
1784660004.1667,506,3745
1784660004.1692,490,3905
1784660004.1717,536,3719
1784660004.1743,492,3825
1784660004.1768,493,3743
1784660004.1793,574,3758
1784660004.1820,500,3819
1784660004.2686,504,3763
1784660004.2711,496,3680
1784660004.2734,499,3754
1784660004.2757,496,3740
1784660004.2783,490,3759
1784660004.2811,494,3754
1784660004.2835,499,3792
1784660004.2858,495,3832
1784660004.2881,497,3872
1784660004.2904,506,3715
1784660004.2926,495,3751
1784660004.2949,500,3829
1784660004.2972,498,3726
1784660004.2994,498,3792
1784660004.3017,505,3714
1784660004.3041,508,3777
1784660004.3067,503,3771
1784660004.3091,500,3753
1784660004.3117,491,3749
1784660004.3144,507,3722
1784660004.3166,497,3673
1784660004.3194,499,3729
1784660004.3219,495,3914
1784660004.3246,506,3757
1784660004.3270,498,3687
1784660004.3292,498,3834
1784660004.3319,493,3783
1784660004.3346,496,3834
1784660004.3370,502,3781
1784660004.3396,492,3804
1784660004.3423,500,3671
1784660004.3446,495,3772
1784660004.3473,496,3787
1784660004.3498,496,3862
1784660004.3523,495,3700
1784660004.3549,501,3954
1784660004.3572,496,3779
1784660004.3599,498,3752
1784660004.3627,506,3770
1784660004.3653,513,3830
1784660004.3680,500,3854
1784660004.3703,497,3782
1784660004.3729,484,3721
1784660004.3756,495,3811
1784660004.3779,508,3735
1784660004.3802,498,3797
1784660004.3828,504,3721
1784660004.3855,497,3843
1784660004.3877,486,3762
1784660004.3902,494,3692
1784660004.3925,496,3862
1784660004.3949,500,3824
1784660004.3973,493,3742
1784660004.3999,503,3845
1784660004.4027,495,3805
1784660004.4050,501,3832
1784660004.4075,487,3737
1784660004.4101,493,3732
1784660004.4128,495,3716
1784660004.4155,489,3703
1784660004.4180,509,3791
1784660004.4207,486,3794
1784660004.4235,500,3803
1784660004.4260,499,3781
1784660004.4283,506,3802
1784660004.4310,499,3735
1784660004.4337,498,3796
1784660004.4361,498,3743
1784660004.4386,497,3799
1784660004.4409,496,3788
1784660004.4433,499,3758
1784660004.4457,498,3767
1784660004.4481,492,3797
1784660004.4504,490,3777
1784660004.4527,499,3825
1784660004.4553,497,3829
1784660004.4579,509,3793
1784660004.4605,505,3731
1784660004.4632,498,3749
1784660004.4660,497,3739
1784660004.4682,493,3774
1784660004.4704,498,3807
1784660004.4732,504,3751
1784660004.4755,490,3851
1784660004.4778,497,3750
1784660004.4800,504,3856
1784660004.4823,496,3794
1784660004.4846,492,3850
1784660004.4869,509,3892
1784660004.4894,502,3813
1784660004.4922,494,3870
1784660004.4946,503,3704
1784660004.4972,503,3764
1784660004.4996,496,3856
1784660004.5019,487,3697
1784660004.5047,496,3755
1784660004.5072,490,3706
1784660004.5098,502,3697
1784660004.5121,489,3814
1784660004.5146,504,3788
1784660004.5170,505,3652
1784660004.5193,509,3749
1784660004.5221,511,3765
1784660004.5247,501,3758
1784660004.5274,509,3736
1784660004.5298,489,3870
1784660004.5324,497,3793
1784660004.5346,492,3774
1784660004.5369,497,3719
1784660004.5394,505,3676
1784660004.5416,503,3780
1784660004.5439,493,3733
1784660004.5461,497,3777
1784660004.5487,492,3786
1784660004.5509,496,3810
1784660004.5536,496,3766
1784660004.5563,509,3817
1784660004.5590,488,3716
1784660004.5616,498,3789
1784660004.5643,496,3670
1784660004.5668,507,3831
1784660004.5695,507,3745
1784660004.5721,504,3834
1784660004.5744,495,3860
1784660004.5766,504,3816
1784660004.5793,490,3789
1784660004.5817,509,3864
1784660004.5841,492,3792
1784660004.5865,504,3853
1784660004.5889,510,3806
1784660004.5912,498,3804
1784660004.5937,498,3814
1784660004.5964,499,3856
1784660004.5988,495,3715
1784660004.6015,496,3815
1784660004.6043,503,3698
1784660004.6068,492,3781
1784660004.6090,503,3849
1784660004.6118,495,3771
1784660004.6141,505,3786
1784660004.6165,503,3811
1784660004.6188,496,3745
1784660004.6215,505,3796
1784660004.6239,501,3828
1784660004.6262,503,3770
1784660004.6286,508,3769
1784660004.6313,497,3757
1784660004.6341,510,3768
1784660004.6363,504,3769
1784660004.6391,500,3818
1784660004.6416,494,3690
1784660004.6441,501,3807
1784660004.6464,501,3746
1784660004.6487,491,3867
1784660004.7333,490,3805
1784660004.7359,496,3681
1784660004.7382,499,3774
1784660004.7408,495,3813
1784660004.7430,493,3745
1784660004.7457,501,3684
1784660004.7479,506,3732
1784660004.7505,504,3741
1784660004.7527,497,3790
1784660004.7555,504,3858
1784660004.7579,499,3807
1784660004.7604,506,3870
1784660004.7628,498,3672
1784660004.7652,495,3769
1784660004.7680,496,3789
1784660004.7705,500,3790
1784660004.7729,495,3766
1784660004.7757,505,3719
1784660004.7781,504,3705
1784660004.7804,494,3797
1784660004.7829,491,3862
1784660004.7856,497,3719
1784660004.7882,499,3794
1784660004.7907,496,3799
1784660004.7933,500,3745
1784660004.7959,495,3787
1784660004.7985,497,3819
1784660004.8013,492,3825
1784660004.8041,499,3792
1784660004.8064,505,3723
1784660004.8090,495,3746
1784660004.8114,543,3818
1784660004.8141,492,3822
1784660004.8165,505,3797
1784660004.8188,493,3823
1784660004.8212,506,3737
1784660004.8235,494,3834
1784660004.8261,495,3706
1784660004.8284,501,3670
1784660004.8311,487,3794
1784660004.8338,506,3752
1784660004.8361,501,3759
1784660004.8385,501,3792
1784660004.8411,492,3720
1784660004.8433,497,3699
1784660004.8456,495,3798
1784660004.8480,498,3710
1784660004.8502,497,3794
1784660004.8524,501,3781
1784660004.8549,493,3765
1784660004.8572,494,3899
1784660004.8599,502,3691
1784660004.8621,490,3759
1784660004.8646,493,3697
1784660004.8672,495,3760
1784660004.8696,501,3635
1784660004.8720,492,3704
1784660004.8742,496,3671
1784660004.8769,495,3576
1784660004.8791,500,3649
1784660004.8816,503,3679
1784660004.8843,505,3624
1784660004.8865,499,3605
1784660004.8892,556,3604
1784660004.8919,497,3561
1784660004.8946,501,3575
1784660004.8971,496,3472
1784660004.8998,499,3543
1784660004.9020,488,3521
1784660004.9045,515,3601
1784660004.9069,497,3514
1784660004.9091,489,3527
1784660004.9119,500,3524
1784660004.9146,495,3512
1784660004.9171,495,3583
1784660004.9196,496,3556
1784660004.9222,500,3500
1784660004.9245,497,3455
1784660004.9270,501,3475
1784660004.9295,494,3475
1784660004.9323,491,3466
1784660004.9348,495,3491
1784660004.9375,502,3412
1784660004.9403,505,3488
1784660004.9426,505,3442
1784660004.9448,488,3478
1784660004.9475,499,3413
1784660004.9500,491,3391
1784660004.9522,494,3433
1784660004.9549,490,3438
1784660004.9577,499,3409
1784660004.9600,497,3400
1784660004.9627,499,3428
1784660004.9654,497,3394
1784660004.9681,493,3391
1784660004.9704,497,3387
1784660004.9730,496,3395
1784660004.9752,497,3381
1784660004.9778,485,3415
1784660004.9802,495,3420
1784660004.9826,488,3382
1784660004.9849,508,3348
1784660004.9875,508,3351
1784660004.9899,498,3353
1784660004.9926,504,3349
1784660004.9951,502,3378
1784660004.9974,493,3375
1784660004.9997,503,3351
1784660005.0020,489,3326
1784660005.0046,496,3316
1784660005.0070,497,3287
1784660005.0093,494,3301
1784660005.0117,506,3319
1784660005.0143,494,3326
1784660005.0168,496,3340
1784660005.0193,506,3316
1784660005.0216,503,3261
1784660005.0243,503,3326
1784660005.0267,503,3323
1784660005.0292,497,3279
1784660005.0318,501,3286
1784660005.0343,501,3258
1784660005.0368,494,3323
1784660005.0395,502,3289
1784660005.0419,492,3280
1784660005.0445,495,3253
1784660005.1186,502,3301
1784660005.1211,496,3292
1784660005.1237,498,3217
1784660005.1263,504,3255
1784660005.1289,485,3239
1784660005.1313,487,3286
1784660005.1337,508,3254
1784660005.1365,501,3264
1784660005.1388,500,3272
1784660005.1415,511,3217
1784660005.1442,502,3224
1784660005.1465,502,3268
1784660005.1489,500,3273
1784660005.1515,499,3220
1784660005.1538,501,3252
1784660005.1565,503,3229
1784660005.1591,494,3211
1784660005.1617,496,3216
1784660005.1644,499,3246
1784660005.1671,492,3236
1784660005.1698,498,3221
1784660005.1725,494,3232
1784660005.1752,508,3205
1784660005.1776,502,3153
1784660005.1799,498,3212
1784660005.1826,493,3240
1784660005.1854,488,3219
1784660005.1878,501,3214
1784660005.1902,509,3184
1784660005.1925,498,3194
1784660005.1952,494,3187
1784660005.1978,503,3207
1784660005.2001,512,3191
1784660005.2029,502,3178
1784660005.2056,499,3182
1784660005.2081,496,3170
1784660005.2107,491,3180
1784660005.2130,498,3166
1784660005.2154,494,3169
1784660005.2179,498,3181
1784660005.2206,494,3163
1784660005.2232,486,3173
1784660005.2254,509,3181
1784660005.2280,495,3174
1784660005.2306,498,3186
1784660005.2329,494,3187
1784660005.2355,498,3140
1784660005.2378,502,3174
1784660005.2400,495,3133
1784660005.2423,496,3144
1784660005.2449,491,3164
1784660005.2477,484,3135
1784660005.2503,495,3150
1784660005.2527,504,3153
1784660005.2553,491,3135
1784660005.2577,489,3157
1784660005.2603,508,3152
1784660005.2629,490,3166
1784660005.2656,489,3167
1784660005.2681,485,3143
1784660005.2706,505,3152
1784660005.2728,488,3144
1784660005.2755,502,3149
1784660005.2780,490,3141
1784660005.2803,499,3117
1784660005.2826,488,3126
1784660005.2851,508,3109
1784660005.2877,489,3149
1784660005.2903,488,3142
1784660005.2931,503,3146
1784660005.2953,502,3168
1784660005.2976,503,3142
1784660005.3001,492,3113
1784660005.3026,496,3112
1784660005.3054,489,3108
1784660005.3078,492,3108
1784660005.3104,496,3129
1784660005.3128,508,3106
1784660005.3150,491,3142
1784660005.3175,490,3138
1784660005.3199,497,3146
1784660005.3224,494,3096
1784660005.3247,499,3119
1784660005.3270,493,3123
1784660005.3296,505,3110
1784660005.3318,503,3099
1784660005.3341,494,3110
1784660005.3367,503,3114
1784660005.3394,492,3118
1784660005.3422,500,3095
1784660005.3444,491,3130
1784660005.3469,509,3095
1784660005.3497,496,3111
1784660005.3522,495,3151
1784660005.3545,496,3141
1784660005.3568,520,3116
1784660005.3594,510,3098
1784660005.3617,503,3094
1784660005.3642,501,3101
1784660005.3668,492,3117
1784660005.3696,500,3098
1784660005.3721,493,3109
1784660005.3749,503,3152
1784660005.3773,506,3096
1784660005.3795,501,3081
1784660005.3819,495,3109
1784660005.3846,502,3084
1784660005.3870,493,3070
1784660005.3898,490,3093
1784660005.3924,492,3081
1784660005.3948,490,3088
1784660005.3974,493,3085
1784660005.4000,541,3096
1784660005.4026,507,3081
1784660005.4053,497,3078
1784660005.4077,493,3079
1784660005.4105,503,3081
1784660005.4128,493,3108
1784660005.4153,494,3087
1784660005.4177,493,3075
1784660005.4202,507,3075
1784660005.4227,502,3110
1784660005.4253,501,3107
1784660005.4278,500,3072
1784660005.4302,488,3068
1784660005.4327,493,3125
1784660005.4355,509,3080
1784660005.4378,505,3095
1784660005.4406,500,3049
1784660005.4433,496,3088
1784660005.4459,488,3096
1784660005.4486,491,3093
1784660005.4509,493,3069
1784660005.4534,504,3063
1784660005.4559,500,3090
1784660005.4582,499,3097
1784660005.4608,499,3066
1784660005.4635,507,3073
1784660005.4662,498,3106
1784660005.4689,502,3056
1784660005.4715,504,3114
1784660005.4739,501,3070
1784660005.4767,505,3101
1784660005.4789,495,3061
1784660005.4816,501,3086
1784660005.4839,499,3085
1784660005.4866,492,3042
1784660005.4893,489,3091
1784660005.4920,507,3061
1784660005.4947,497,3054
1784660005.4972,502,3100
1784660005.4995,502,3085
1784660005.5020,498,3082
1784660005.5042,498,3067
1784660005.5070,492,3064
1784660005.5094,504,3102
1784660005.5121,504,3074
1784660005.5145,502,3099
1784660005.5170,498,3095
1784660005.5193,493,3076
1784660005.5215,499,3079
1784660005.5243,490,3061
1784660005.5267,496,3074
1784660005.5292,497,3075
1784660005.5315,498,3055
1784660005.5340,493,3067
1784660005.5367,493,3068
1784660005.5392,488,3080
1784660005.5418,496,3077
1784660005.5442,491,3054
1784660005.5465,498,3063
1784660005.5493,501,3086
1784660005.5515,501,3064
1784660005.5540,500,3070
1784660005.5563,503,3088
1784660005.5585,495,3074
1784660005.5613,494,3056
1784660005.5640,491,3066
1784660005.5665,507,3047
1784660005.5690,500,3099
1784660005.5715,500,3071
1784660005.5743,507,3079
1784660005.5770,492,3074
1784660005.5798,504,3047
1784660005.5821,499,3088
1784660005.5847,502,3065
1784660005.5870,487,3070
1784660005.5897,509,3067
1784660005.5924,495,3074
1784660005.5947,494,3078
1784660005.5973,492,3060
1784660005.6000,498,3045
1784660005.6026,495,3065
1784660005.6050,494,3064
1784660005.6075,503,3080
1784660005.6103,493,3073
1784660005.6125,491,3075
1784660005.6152,500,3055
1784660005.6177,500,3055
1784660005.6200,497,3075
1784660005.6226,506,3054
1784660005.6253,497,3089
1784660005.6280,492,3053
1784660005.6304,498,3061
1784660005.6329,484,3055
1784660005.6356,490,3030
1784660005.6383,502,3058
1784660005.6408,490,3065
1784660005.6436,504,3029
1784660005.6459,487,3076
1784660005.6484,494,3053
1784660005.6508,494,3054
1784660005.6530,498,3047
1784660005.6554,496,3066
1784660005.6581,492,3066
1784660005.6606,499,3061
1784660005.6632,502,3099
1784660005.6655,503,3059
1784660005.6679,493,3055
1784660005.6703,503,3058
1784660005.6730,499,3024
1784660005.6758,500,3082
1784660005.6780,496,3079
1784660005.6807,496,3045
1784660005.6832,497,3066
1784660005.6859,497,3064
1784660005.6884,500,3082
1784660005.6911,493,3047
1784660005.6936,496,3036
1784660005.6959,504,3052
1784660005.6985,500,3062
1784660005.7008,494,3080
1784660005.7034,501,3073
1784660005.7060,506,3050
1784660005.7084,493,3052
1784660005.7110,492,3031
1784660005.7137,488,3071
1784660005.7162,509,3041
1784660005.7185,493,3036
1784660005.7209,495,3082
1784660005.7237,496,3051
1784660005.7259,504,3059
1784660005.7283,497,3048
1784660005.7307,499,3049
1784660005.7332,509,3050
1784660005.7356,496,3050
1784660005.7384,501,3027
1784660005.7407,486,3082
1784660005.7429,495,3057
1784660005.7452,496,3048
1784660005.7480,493,3053
1784660005.7502,497,3035
1784660005.7525,493,3071
1784660005.7548,496,3074
1784660005.7575,498,3049
1784660005.7598,501,3074
1784660005.7624,503,3070
1784660005.7648,489,3036
1784660005.7675,490,3064
1784660005.7702,485,3082
1784660005.7727,496,3078
1784660005.7751,490,3078
1784660005.7775,508,3040
1784660005.7801,504,3066
1784660005.7824,496,3065
1784660005.7846,498,3069
1784660005.7872,494,3071
1784660005.7894,502,3070
1784660005.7918,507,3071
1784660005.7945,497,3033
1784660005.7971,495,3059
1784660005.7996,504,3049
1784660005.8022,502,3048
1784660005.8044,496,3034
1784660005.8068,500,3037
1784660005.8096,511,3075
1784660005.8123,512,3037
1784660005.8150,500,3074
1784660005.8174,505,3061
1784660005.8197,497,3052
1784660005.8222,514,3048
1784660005.8245,498,3043
1784660005.8273,505,3063
1784660005.8300,496,3054
1784660005.8326,498,3080
1784660005.8351,497,3080
1784660005.8379,508,3034
1784660005.8406,499,3080
1784660005.8431,491,3056
1784660005.8458,491,3067
1784660005.8481,506,3056
1784660005.8507,491,3041
1784660005.8531,495,3055
1784660005.8558,496,3038
1784660005.8583,494,3052
1784660005.8607,494,3043
1784660005.8634,501,3051
1784660005.8659,500,3048
1784660005.8792,506,3051
1784660005.8817,499,3045
1784660005.8842,496,3055
1784660005.8867,491,3070
1784660005.8890,515,3067
1784660005.8918,496,3034
1784660005.8945,505,3055
1784660005.8968,500,3053
1784660005.8990,498,3061
1784660005.9014,499,3035
1784660005.9036,499,3044
1784660005.9061,483,3025
1784660005.9085,496,3038
1784660005.9109,490,3057
1784660005.9131,497,3049
1784660005.9155,498,3047
1784660005.9180,502,3037
1784660005.9205,496,3044
1784660005.9228,487,3069
1784660005.9254,504,3050
1784660005.9277,507,3085
1784660005.9303,498,3054
1784660005.9326,501,3059
1784660005.9353,481,3063
1784660005.9376,487,3058
1784660005.9400,483,3061
1784660005.9424,501,3072
1784660005.9450,490,3054
1784660005.9472,494,3048
1784660005.9497,498,3058
1784660005.9524,487,3076
1784660005.9551,510,3061
1784660005.9575,497,3055
1784660005.9597,499,3058
1784660005.9624,493,3038
1784660005.9652,498,3054
1784660005.9680,496,3058
1784660005.9704,487,3049
1784660005.9729,496,3079
1784660005.9756,496,3036
1784660005.9778,499,3071
1784660005.9802,498,3047
1784660005.9829,501,3039
1784660005.9852,509,3031
1784660005.9876,491,3042
1784660005.9901,506,3060
1784660005.9925,509,3045
1784660005.9947,497,3053
1784660005.9970,514,3054
1784660005.9993,498,3064
1784660006.0019,494,3051
1784660006.0043,500,3075
1784660006.0070,497,3047
1784660006.0096,491,3061
1784660006.0120,495,3049
1784660006.0146,509,3028
1784660006.0170,501,3044
1784660006.0194,503,3048
1784660006.0217,490,3043
1784660006.0244,496,3059
1784660006.0606,502,3073
1784660006.0633,500,3067
1784660006.0659,496,3023
1784660006.0682,499,3060
1784660006.0707,507,3058
1784660006.0730,491,3034
1784660006.0753,492,3053
1784660006.0775,510,3035
1784660006.0802,496,3062
1784660006.0829,500,3037
1784660006.0853,492,3053
1784660006.0876,492,3040
1784660006.0900,492,3062
1784660006.0926,485,3058
1784660006.0949,486,3062
1784660006.0975,493,3056
1784660006.1001,492,3051
1784660006.1025,488,3059
1784660006.1051,506,3042
1784660006.1915,496,3060
1784660006.1938,506,3075
1784660006.1965,494,3076
1784660006.1990,493,3038
1784660006.2017,494,3046
1784660006.2043,493,3042
1784660006.2066,497,3078
1784660006.2090,501,3044
1784660006.2113,501,3035
1784660006.2139,511,3062
1784660006.2163,498,3044
1784660006.2187,493,3033
1784660006.2213,498,3055
1784660006.2236,507,3045
1784660006.2262,510,3037
1784660006.2809,497,3057
1784660006.2831,500,3053
1784660006.2859,489,3040
1784660006.2884,488,3019
1784660006.2907,495,3055
1784660006.2931,498,3074
1784660006.2954,488,3039
1784660006.2980,491,3061
1784660006.3005,495,3047
1784660006.3029,494,3049
1784660006.3056,500,3072
1784660006.3083,495,3068
1784660006.3108,500,3062
1784660006.3133,482,3035
1784660006.3156,493,3056
1784660006.3181,494,3060
1784660006.3206,490,3057
1784660006.3228,489,3078
1784660006.3254,493,3058
1784660006.3276,505,3055
1784660006.3302,487,3051
1784660006.3327,501,3048
1784660006.3353,494,3062
1784660006.3377,497,3041
1784660006.3403,499,3051
1784660006.3427,496,3042
1784660006.3454,494,3020
1784660006.3479,491,3048
1784660006.3503,487,3034
1784660006.3525,487,3035
1784660006.3552,496,3069
1784660006.3575,500,3075
1784660006.3602,497,3054
1784660006.3625,499,3046
1784660006.3650,492,3037
1784660006.3677,503,3058
1784660006.3701,501,3052
1784660006.3726,495,3032
1784660006.3750,504,3055
1784660006.3776,498,3056
1784660006.3798,506,3056
1784660006.3824,495,3040
1784660006.3847,502,3059
1784660006.3870,490,3051
1784660006.3895,497,3049
1784660006.3923,499,3062
1784660006.3950,494,3075
1784660006.3973,501,3043
1784660006.4000,500,3039
1784660006.4022,511,3040
1784660006.4048,498,3064
1784660006.4075,502,3021
1784660006.4102,503,3048
1784660006.4128,503,3066
1784660006.4152,506,3029
1784660006.4179,507,3056
1784660006.4205,499,3050
1784660006.4230,511,3044
1784660006.4255,498,3028
1784660006.4282,492,3038
1784660006.4307,506,3026
1784660006.4332,497,3045
1784660006.4359,500,3039
1784660006.4381,500,3069
1784660006.4406,504,3061
1784660006.4430,487,3044
1784660006.4457,501,3067
1784660006.5255,498,3041
1784660006.5283,493,3067
1784660006.5306,508,3080
1784660006.5333,496,3046
1784660006.5357,499,3048
1784660006.5382,493,3071
1784660006.5409,495,3043
1784660006.5435,506,3035
1784660006.5463,500,3064
1784660006.5489,493,3014
1784660006.5516,534,3039
1784660006.5544,489,3051
1784660006.5571,510,3037
1784660006.5598,499,3055
1784660006.5622,494,3052
1784660006.5646,498,3026
1784660006.5673,499,3060
1784660006.5696,485,3028
1784660006.5723,501,3022
1784660006.5748,491,3062
1784660006.5772,486,3045
1784660006.5800,548,3056
1784660006.5823,494,3045
1784660006.5850,502,3039
1784660006.5874,499,3034
1784660006.5897,503,3054
1784660006.5920,497,3039
1784660006.5948,507,3045
1784660006.5972,491,3077
1784660006.5997,495,3078
1784660006.6022,506,3047
1784660006.6048,493,3028
1784660006.6071,499,3078
1784660006.6094,491,3042
1784660006.6122,502,3068
1784660006.6144,496,3044
1784660006.6166,494,3043
1784660006.6190,488,3044
1784660006.6215,499,3031
1784660006.6241,497,3043
1784660006.6266,509,3055
1784660006.6292,499,3035
1784660006.6319,506,3058
1784660006.6343,501,3036
1784660006.6371,499,3048
1784660006.6396,501,3081
1784660006.6419,504,3057
1784660006.6445,496,3041
1784660006.6471,490,3042
1784660006.6495,495,3040
1784660006.6523,500,3042
1784660006.6551,503,3041
1784660006.6573,491,3055
1784660006.6595,499,3048
1784660006.6620,492,3043
1784660006.6647,495,3029
1784660006.6670,490,3070
1784660006.6694,492,3057
1784660006.6719,498,3048
1784660006.6745,506,3037
1784660006.6768,506,3045
1784660006.6794,511,3051
1784660006.6820,500,3054
1784660006.6847,498,3047
1784660006.6874,497,3033
1784660006.6896,499,3063
1784660006.6922,507,3080
1784660006.6945,504,3066
1784660006.6968,496,3030
1784660006.6990,501,3067
1784660006.7018,500,3035
1784660006.7044,491,3036
1784660006.7072,499,3052
1784660006.7098,494,3051
1784660006.7124,498,3043
1784660006.7151,501,3048
1784660006.7176,506,3045
1784660006.7199,496,3035
1784660006.7222,487,3059
1784660006.7250,495,3067
1784660006.7275,499,3047
1784660006.7302,494,3029
1784660006.7328,509,3053
1784660006.7353,498,3035
1784660006.7378,502,3036
1784660006.7401,499,3012
1784660006.7428,493,3040
1784660006.7454,493,3040
1784660006.7478,491,3051
