host_time_s,chA_raw,chB_env,env,intent
1784847603.3991,1670,3935,246,1000
1784847603.4008,1676,3926,246,1000
1784847603.4026,1697,3905,246,1000
1784847603.4051,1737,3900,246,1000
1784847603.4076,1725,3910,247,1000
1784847603.4101,1684,4007,247,1000
1784847603.4115,1614,3992,246,1000
1784847603.4129,1616,3984,245,1000
1784847603.4143,1688,3972,245,1000
1784847603.4157,1634,3949,244,1000
1784847603.4178,1668,3938,244,1000
1784847603.4199,1713,3955,244,1000
1784847603.4220,1703,3921,245,1000
1784847603.4242,1722,3911,245,1000
1784847603.4264,1681,3938,245,1000
1784847603.4287,1663,3890,244,1000
1784847603.4320,1629,3872,244,1000
1784847603.4354,1603,3865,243,1000
1784847603.4387,1654,3843,243,1000
1784847603.4421,1628,3841,242,1000
1784847603.4455,1631,3830,241,1000
1784847603.4488,1681,3743,241,1000
1784847603.4491,1681,3805,241,1000
1784847603.4493,1738,3792,242,1000
1784847603.4495,1722,3811,242,1000
1784847603.4498,1669,3959,242,1000
1784847603.4511,1617,3942,241,1000
1784847603.4523,1602,3963,240,1000
1784847603.4536,1656,3917,240,1000
1784847603.4558,1624,3928,239,1000
1784847603.4580,1644,3895,239,1000
1784847603.4602,1692,3901,239,1000
1784847603.4625,1694,3864,239,1000
1784847603.4648,1739,3859,240,1000
1784847603.4671,1725,3876,240,1000
1784847603.4689,1705,3911,240,1000
1784847603.4708,1641,3896,240,1000
1784847603.4727,1642,3878,239,1000
1784847603.4744,1665,3863,239,1000
1784847603.4760,1634,3856,238,1000
1784847603.4777,1647,3858,238,1000
1784847603.4794,1714,3835,238,1000
1784847603.4815,1676,3824,238,1000
1784847603.4837,1717,3817,239,1000
1784847603.4858,1695,3820,239,1000
1784847603.4879,1669,3797,238,1000
1784847603.4900,1647,3778,238,1000
1784847603.4921,1626,3768,237,1000
1784847603.4943,1664,3761,237,1000
1784847603.4964,1649,3737,237,1000
1784847603.4985,1668,3739,237,1000
1784847603.5007,1724,3736,237,1000
1784847603.5028,1703,3734,237,1000
1784847603.5049,1755,3706,238,1000
1784847603.5069,1708,3726,238,1000
1784847603.5089,1687,3694,238,1000
1784847603.5109,1666,3691,238,1000
1784847603.5129,1635,3673,237,1000
1784847603.5146,1702,3697,238,1000
1784847603.5164,1651,3671,237,1000
1784847603.5181,1677,3652,237,1000
1784847603.5206,1716,3644,237,1000
1784847603.5232,1691,3635,237,1000
1784847603.5257,1719,3623,238,1000
1784847603.5273,1711,3642,238,1000
1784847603.5290,1671,3610,238,1000
1784847603.5307,1643,3620,237,1000
1784847603.5328,1603,3588,237,1000
1784847603.5349,1665,3581,236,1000
1784847603.5371,1652,3572,236,1000
1784847603.5402,1679,3537,236,1000
1784847603.5433,1723,3556,236,1000
1784847603.5464,1698,3543,236,1000
1784847603.5495,1730,3532,237,1000
1784847603.5526,1707,3540,237,1000
1784847603.5557,1709,3530,237,1000
1784847603.5588,1680,3515,237,1000
1784847603.5590,1652,3509,237,1000
1784847603.5593,1702,3505,237,1000
1784847603.5596,1664,3503,237,1000
1784847603.5606,1690,3493,237,1000
1784847603.5615,1729,3464,237,1000
1784847603.5624,1699,3473,237,1000
1784847603.5647,1742,3461,238,1000
1784847603.5670,1708,3478,238,1000
1784847603.5693,1651,3452,238,1000
1784847603.5708,1631,3448,237,1000
1784847603.5724,1680,3440,237,1000
1784847603.5739,1734,3468,238,1000
1784847603.5754,1710,3479,238,1000
1784847603.5775,1694,3433,238,1000
1784847603.5796,1704,3411,238,1000
1784847603.5817,1662,3408,238,1000
1784847603.5838,1689,3352,238,1000
1784847603.5860,1684,3408,238,1000
1784847603.5882,1673,3388,238,1000
1784847603.5902,1641,3380,237,1000
1784847603.5923,1619,3375,236,1000
1784847603.5944,1694,3379,236,1000
1784847603.5965,1661,3361,236,1000
1784847603.5986,1672,3379,236,1000
1784847603.6007,1721,3350,236,1000
1784847603.6023,1696,3337,236,1000
1784847603.6040,1749,3337,237,1000
1784847603.6057,1714,3345,237,1000
1784847603.6074,1697,3364,237,1000
1784847603.6095,1684,3354,237,1000
1784847603.6116,1635,3350,237,1000
1784847603.6137,1641,3347,236,1000
1784847603.6163,1658,3329,236,1000
1784847603.6188,1674,3405,236,1000
1784847603.6214,1683,3333,236,1000
1784847603.6235,1694,3321,236,1000
1784847603.6255,1711,3312,236,1000
1784847603.6276,1727,3311,237,1000
1784847603.6294,1678,3362,236,1000
1784847603.6311,1629,3349,236,1000
1784847603.6329,1645,3352,235,1000
1784847603.6345,1660,3338,235,1000
1784847603.6361,1676,3333,235,1000
1784847603.6377,1703,3328,235,1000
1784847603.6393,1717,3318,236,1000
1784847603.6415,1728,3315,236,1000
1784847603.6437,1716,3308,236,1000
1784847603.6460,1723,3314,237,1000
1784847603.6524,1692,3326,237,1000
1784847603.6589,1632,3322,236,1000
1784847603.6653,1655,3312,236,1000
1784847603.6655,1667,3294,236,1000
1784847603.6656,1671,3304,235,1000
1784847603.6657,1670,3293,235,1000
1784847603.6659,1711,3288,235,1000
1784847603.6660,1727,3281,236,1000
1784847603.6661,1724,3280,236,1000
1784847603.6676,1720,3299,236,1000
1784847603.6691,1679,3263,236,1000
1784847603.6706,1628,3267,236,1000
1784847603.6720,1654,3255,235,1000
1784847603.6740,1668,3256,235,1000
1784847603.6759,1682,3245,235,1000
1784847603.6778,1692,3233,235,1000
1784847603.6800,1715,3235,235,1000
1784847603.6822,1724,3223,236,1000
1784847603.6844,1735,3220,236,1000
1784847603.6865,1757,3230,237,1000
1784847603.6886,1710,3215,237,1000
1784847603.6906,1638,3245,237,1000
1784847603.6927,1655,3203,236,1000
1784847603.6948,1669,3198,236,1000
1784847603.6969,1714,3192,236,1000
1784847603.6985,1679,3186,236,1000
1784847603.7002,1692,3184,236,1000
1784847603.7019,1703,3180,236,1000
1784847603.7036,1713,3188,237,1000
1784847603.7056,1725,3168,237,1000
1784847603.7077,1710,3157,237,1000
1784847603.7097,1677,3153,237,1000
1784847603.7119,1664,3150,237,1000
1784847603.7142,1695,3136,237,1000
1784847603.7164,1683,3143,237,1000
1784847603.7184,1712,3130,237,1000
1784847603.7205,1752,3129,238,1000
1784847603.7225,1701,3129,238,1000
1784847603.7246,1708,3115,238,1000
1784847603.7267,1710,3131,238,1000
1784847603.7288,1696,3116,238,1000
1784847603.7304,1692,3104,238,1000
1784847603.7321,1646,3096,238,1000
1784847603.7338,1707,3097,238,1000
1784847603.7355,1700,3092,238,1000
1784847603.7376,1712,3088,238,1000
1784847603.7397,1759,3093,239,1000
1784847603.7418,1706,3078,239,1000
1784847603.7439,1752,3066,239,1000
1784847603.7460,1714,3080,240,1000
1784847603.7481,1698,3059,240,1000
1784847603.7502,1702,3055,240,1000
1784847603.7522,1691,3054,240,1000
1784847603.7543,1727,3047,240,1000
1784847603.7564,1688,3038,240,1000
1784847603.7585,1678,3033,240,1000
1784847603.7605,1705,3034,240,1000
1784847603.7641,1692,3025,240,1000
1784847603.7677,1734,2997,240,1000
1784847603.7713,1702,3023,240,1000
1784847603.7748,1707,3003,240,1000
1784847603.7752,1697,3005,240,1000
1784847603.7756,1669,2953,240,1000
1784847603.7760,1717,3000,240,1000
1784847603.7773,1685,3004,240,1000
1784847603.7786,1701,2995,240,1000
1784847603.7799,1747,2990,241,1000
1784847603.7820,1717,2977,241,1000
1784847603.7841,1757,2982,242,1000
1784847603.7862,1727,2982,242,1000
1784847603.7883,1711,2966,242,1000
1784847603.7903,1708,2963,242,1000
1784847603.7924,1689,2959,242,1000
1784847603.7941,1714,2957,242,1000
1784847603.7958,1710,2953,242,1000
1784847603.7974,1715,2949,243,1000
1784847603.7991,1742,2947,243,1000
1784847603.8014,1735,2940,243,1000
1784847603.8038,1763,2944,244,1000
1784847603.8061,1727,2939,244,1000
1784847603.8082,1704,2932,244,1000
1784847603.8104,1717,2924,244,1000
1784847603.8125,1685,2920,244,1000
1784847603.8146,1726,2915,245,1000
1784847603.8166,1699,2915,245,1000
1784847603.8187,1713,2905,245,1000
1784847603.8209,1764,2902,245,1000
1784847603.8230,1723,2900,246,1000
1784847603.8252,1756,2892,246,1000
1784847603.8285,1717,2901,246,1000
1784847603.8318,1704,2885,246,1000
1784847603.8351,1728,2885,246,1000
1784847603.8384,1681,2883,246,1000
1784847603.8386,1722,2874,246,1000
1784847603.8388,1694,2877,246,1000
1784847603.8390,1708,2865,246,1000
1784847603.8407,1754,2863,247,1000
1784847603.8425,1715,2854,247,1000
1784847603.8442,1751,2861,247,1000
1784847603.8462,1741,2866,248,1000
1784847603.8483,1715,2849,248,1000
1784847603.8504,1729,2848,248,1000
1784847603.8524,1711,2839,248,1000
1784847603.8545,1735,2837,249,1000
1784847603.8565,1703,2833,248,1000
1784847603.8582,1705,2832,248,1000
1784847603.8599,1716,2828,249,1000
1784847603.8617,1711,2819,249,1000
1784847603.8634,1750,2823,249,1000
1784847603.8654,1724,2824,249,1000
1784847603.8675,1718,2812,249,1000
1784847603.8695,1721,2805,249,1000
1784847603.8720,1694,2804,249,1000
1784847603.8745,1746,2812,250,1000
1784847603.8769,1691,2799,250,1000
1784847603.8788,1722,2795,250,1000
1784847603.8806,1739,2794,250,1000
1784847603.8825,1714,2786,250,1000
1784847603.8847,1743,2783,250,1000
1784847603.8868,1742,2791,251,1000
1784847603.8890,1727,2779,251,1000
1784847603.8907,1727,2770,251,1000
1784847603.8924,1705,2770,251,1000
1784847603.8940,1733,2766,251,1000
1784847603.8957,1701,2766,251,1000
1784847603.8977,1708,2759,251,1000
1784847603.8998,1742,2761,252,1000
1784847603.9018,1728,2756,252,1000
1784847603.9079,1750,2743,252,1000
1784847603.9139,1733,2754,252,1000
1784847603.9200,1739,2741,253,1000
1784847603.9201,1731,2742,253,1000
1784847603.9202,1709,2733,253,1000
1784847603.9203,1746,2729,253,1000
1784847603.9205,1704,2731,253,1000
1784847603.9206,1700,2721,253,1000
1784847603.9207,1726,2717,253,1000
1784847603.9224,1711,2718,253,1000
1784847603.9240,1750,2712,253,1000
1784847603.9257,1724,2720,254,1000
1784847603.9274,1734,2708,254,1000
1784847603.9294,1741,2701,254,1000
1784847603.9315,1701,2709,254,1000
1784847603.9336,1742,2701,254,1000
1784847603.9357,1710,2696,254,1000
1784847603.9379,1719,2698,254,1000
1784847603.9401,1738,2689,254,1000
1784847603.9422,1715,2685,254,1000
1784847603.9443,1748,2688,255,1000
1784847603.9464,1725,2687,255,1000
1784847603.9484,1725,2682,255,1000
1784847603.9505,1736,2676,255,1000
1784847603.9525,1716,2674,255,1000
1784847603.9542,1705,2668,255,1000
1784847603.9559,1709,2664,255,1000
1784847603.9576,1700,2660,255,1000
1784847603.9593,1701,2654,255,1000
1784847603.9614,1730,2657,255,1000
1784847603.9635,1742,2652,255,1000
1784847603.9656,1745,2663,256,1000
1784847603.9677,1718,2647,256,1000
1784847603.9698,1701,2647,255,1000
1784847603.9720,1716,2638,255,1000
1784847603.9742,1722,2638,255,1000
1784847603.9765,1740,2637,256,1000
1784847603.9788,1746,2637,256,1000
1784847603.9809,1755,2632,256,1000
1784847603.9830,1752,2630,257,1000
1784847603.9851,1741,2619,257,1000
1784847603.9867,1732,2631,257,1000
1784847603.9883,1734,2618,257,1000
1784847603.9900,1715,2611,257,1000
1784847603.9916,1727,2617,257,1000
1784847603.9936,1737,2612,257,1000
1784847603.9957,1743,2612,258,1000
1784847603.9977,1739,2605,258,1000
1784847604.0040,1727,2603,258,1000
1784847604.0103,1733,2585,258,1000
1784847604.0165,1744,2606,258,1000
1784847604.0166,1735,2590,259,1000
1784847604.0168,1736,2587,259,1000
1784847604.0169,1712,2586,259,1000
1784847604.0170,1721,2578,259,1000
1784847604.0171,1729,2570,259,1000
1784847604.0172,1742,2559,259,1000
1784847604.0188,1750,2559,259,1000
1784847604.0203,1746,2559,259,1000
1784847604.0219,1737,2574,260,1000
1784847604.0234,1725,2559,260,1000
1784847604.0254,1715,2572,260,1000
1784847604.0274,1703,2557,259,1000
1784847604.0295,1673,2555,259,1000
1784847604.0316,1677,2549,259,1000
1784847604.0338,1700,2567,258,1000
1784847604.0360,1737,2544,258,1000
1784847604.0381,1744,2544,259,1000
1784847604.0403,1746,2540,259,1000
1784847604.0424,1742,2540,259,1000
1784847604.0444,1742,2535,259,1000
1784847604.0465,1745,2525,260,1000
1784847604.0485,1950,2527,262,1000
1784847604.0502,1716,2555,262,1000
1784847604.0519,1731,2517,262,1000
1784847604.0536,1741,2524,262,1000
1784847604.0552,1736,2520,262,1000
1784847604.0574,1729,2516,262,1000
1784847604.0597,1747,2520,262,1000
1784847604.0619,1743,2511,263,1000
1784847604.0639,1753,2504,263,1000
1784847604.0660,1746,2515,263,1000
1784847604.0681,1740,2507,263,1000
1784847604.0702,1717,2501,263,1000
1784847604.0723,1732,2499,263,1000
1784847604.0744,1738,2497,263,1000
1784847604.0766,1757,2497,264,1000
1784847604.0788,1764,2494,264,1000
1784847604.0810,1741,2489,264,1000
1784847604.0827,1716,2500,264,1000
1784847604.0843,1700,2484,264,1000
1784847604.0860,1711,2502,264,1000
1784847604.0876,1718,2478,263,1000
1784847604.0898,1698,2473,263,1000
1784847604.0919,1703,2469,263,1000
1784847604.0940,1712,2474,263,1000
1784847604.0969,1728,2472,263,1000
1784847604.0997,1731,2468,263,1000
1784847604.1026,1742,2463,263,1000
1784847604.1054,1742,2465,263,1000
1784847604.1083,1756,2458,263,1000
1784847604.1112,1752,2471,264,1000
1784847604.1116,1741,2455,264,1000
1784847604.1120,1717,2451,264,1000
1784847604.1125,1712,2451,264,1000
1784847604.1142,1723,2457,263,1000
1784847604.1158,1727,2449,263,1000
1784847604.1175,1728,2443,263,1000
1784847604.1192,1735,2444,264,1000
1784847604.1213,1738,2440,264,1000
1784847604.1234,1734,2435,264,1000
1784847604.1255,1737,2436,264,1000
1784847604.1277,1997,2433,266,1000
1784847604.1299,1716,2431,266,1000
1784847604.1321,1718,2428,266,1000
1784847604.1342,1731,2450,266,1000
1784847604.1363,1741,2424,266,1000
1784847604.1384,1741,2422,266,1000
1784847604.1405,1745,2420,267,1000
1784847604.1426,1737,2421,267,1000
1784847604.1447,1744,2382,267,1000
1784847604.1464,1738,2423,267,1000
1784847604.1480,1712,2409,267,1000
1784847604.1497,1701,2419,266,1000
1784847604.1514,1712,2413,266,1000
1784847604.1536,1716,2405,266,1000
1784847604.1558,1719,2400,266,1000
1784847604.1580,1719,2399,266,1000
1784847604.1601,1722,2397,266,1000
1784847604.1623,1727,2394,266,1000
1784847604.1644,1742,2397,266,1000
1784847604.1665,1748,2402,266,1000
1784847604.1685,1715,2385,266,1000
1784847604.1706,1687,2384,265,1000
1784847604.1728,1707,2387,265,1000
1784847604.1750,1714,2368,265,1000
1784847604.1772,1718,2382,265,1000
1784847604.1789,1715,2381,264,1000
1784847604.1805,1724,2375,264,1000
1784847604.1822,1725,2373,264,1000
1784847604.1839,1729,2376,264,1000
1784847604.1860,1733,2368,264,1000
1784847604.1880,1744,2368,265,1000
1784847604.1900,2292,2391,270,1000
1784847604.1929,1679,2395,270,1000
1784847604.1957,1709,2404,269,1000
1784847604.1985,1714,2388,269,1000
1784847604.2013,1722,2387,269,1000
1784847604.2041,1719,2388,269,1000
1784847604.2069,1728,2385,269,1000
1784847604.2074,1745,2383,269,1000
1784847604.2080,1746,2386,269,1000
1784847604.2085,1725,2408,269,1000
1784847604.2102,1698,2406,268,1000
1784847604.2119,1695,2400,268,1000
1784847604.2137,1708,2396,268,1000
1784847604.2154,1708,2389,267,1000
1784847604.2174,1711,2389,267,1000
1784847604.2195,1717,2386,267,1000
1784847604.2216,1722,2387,267,1000
1784847604.2237,1724,2383,267,1000
1784847604.2259,1730,2380,267,1000
1784847604.2280,1802,2382,267,1000
1784847604.2301,1715,2385,267,1000
1784847604.2323,1727,2374,267,1000
1784847604.2344,1743,2374,267,1000
1784847604.2364,1744,2375,267,1000
1784847604.2385,1746,2369,267,1000
1784847604.2405,1728,2374,267,1000
1784847604.2423,1710,2367,267,1000
1784847604.2440,1704,2367,267,1000
1784847604.2457,1711,2372,267,1000
1784847604.2474,1705,2374,266,1000
1784847604.2496,1679,2371,266,1000
1784847604.2518,1680,2362,265,1000
1784847604.2541,1703,2363,265,1000
1784847604.2562,1715,2372,265,1000
1784847604.2584,1712,2361,265,1000
1784847604.2606,1725,2359,264,1000
1784847604.2626,1731,2360,264,1000
1784847604.2646,1743,2363,265,1000
1784847604.2666,1746,2361,265,1000
1784847604.2688,1739,2407,265,1000
1784847604.2709,1711,2406,264,1000
1784847604.2731,1710,2396,264,1000
1784847604.2747,1711,2402,264,1000
1784847604.2764,1720,2397,264,1000
1784847604.2780,1729,2395,264,1000
1784847604.2796,1740,2389,264,1000
1784847604.2819,1742,2389,264,1000
1784847604.2842,1728,2393,264,1000
1784847604.2866,1746,2389,264,1000
1784847604.2897,1730,2416,264,1000
1784847604.2928,1704,2410,264,1000
1784847604.2959,1703,2401,264,1000
1784847604.2990,1707,2416,263,1000
1784847604.3022,1717,2404,263,1000
1784847604.3053,1715,2408,263,1000
1784847604.3055,1719,2404,263,1000
1784847604.3057,1731,2400,263,1000
1784847604.3060,1733,2384,263,1000
1784847604.3073,1744,2407,263,1000
1784847604.3086,1728,2425,263,1000
1784847604.3099,1699,2424,263,1000
1784847604.3112,1689,2419,262,1000
1784847604.3133,1704,2421,262,1000
1784847604.3154,1710,2407,262,1000
1784847604.3176,1721,2415,262,1000
1784847604.3198,1737,2413,262,1000
1784847604.3219,1740,2407,262,1000
1784847604.3241,1726,2414,262,1000
1784847604.3262,1736,2355,262,1000
1784847604.3283,1974,2439,264,1000
1784847604.3304,1701,2435,264,1000
1784847604.3324,1728,2431,264,1000
1784847604.3345,1725,2431,264,1000
1784847604.3365,1728,2425,264,1000
1784847604.3383,1717,2429,263,1000
1784847604.3400,1701,2419,263,1000
1784847604.3418,1701,2423,263,1000
1784847604.3435,1709,2419,262,1000
1784847604.3457,1720,2423,262,1000
1784847604.3479,1721,2437,262,1000
1784847604.3501,1698,2430,262,1000
1784847604.3522,1711,2429,262,1000
1784847604.3543,1716,2427,262,1000
1784847604.3563,1723,2423,261,1000
1784847604.3585,1723,2424,261,1000
1784847604.3607,1731,2418,261,1000
1784847604.3629,1727,2430,261,1000
1784847604.3649,1738,2415,261,1000
1784847604.3670,1732,2388,261,1000
1784847604.3690,2358,2449,268,1000
1784847604.3707,1696,2440,267,1000
1784847604.3724,1711,2438,267,1000
1784847604.3741,1720,2441,267,1000
1784847604.3758,1716,2433,266,1000
1784847604.3779,1720,2431,266,1000
1784847604.3800,1717,2437,266,1000
1784847604.3821,1703,2429,266,1000
1784847604.3845,1742,2425,266,1000
1784847604.3870,1748,2435,266,1000
1784847604.3895,1749,2450,266,1000
1784847604.3920,1687,2445,266,1000
1784847604.3944,1692,2443,265,1000
1784847604.3969,1704,2441,265,1000
1784847604.3994,1734,2442,265,1000
1784847604.4018,1707,2430,264,1000
1784847604.4043,1707,2432,264,1000
1784847604.4051,1716,2430,264,1000
1784847604.4059,1767,2427,264,1000
1784847604.4066,1731,2452,264,1000
1784847604.4074,1721,2446,264,1000
1784847604.4095,1721,2427,264,1000
1784847604.4116,1732,2430,264,1000
1784847604.4137,1738,2429,264,1000
1784847604.4158,1693,2419,263,1000
1784847604.4180,1716,2422,263,1000
1784847604.4202,1737,2417,263,1000
1784847604.4223,1733,2421,263,1000
1784847604.4244,1741,2420,263,1000
1784847604.4265,1711,2414,263,1000
1784847604.4286,2136,2416,267,1000
1784847604.4307,1678,2407,266,1000
1784847604.4328,1679,2407,266,1000
1784847604.4345,1720,2400,266,1000
1784847604.4362,1688,2406,265,1000
1784847604.4379,1705,2405,265,1000
1784847604.4396,1747,2397,265,1000
1784847604.4417,1713,2396,265,1000
1784847604.4438,1746,2393,265,1000
1784847604.4459,1726,2401,265,1000
1784847604.4481,1718,2421,264,1000
1784847604.4503,1735,2420,264,1000
1784847604.4525,1745,2416,264,1000
1784847604.4545,1763,2411,265,1000
1784847604.4566,1707,2413,264,1000
1784847604.4587,1696,2401,264,1000
1784847604.4607,1724,2409,264,1000
1784847604.4628,1695,2410,263,1000
1784847604.4649,1734,2399,263,1000
1784847604.4666,1705,2400,263,1000
1784847604.4684,1720,2396,263,1000
1784847604.4701,1723,2399,263,1000
1784847604.4718,1686,2392,262,1000
1784847604.4739,1717,2392,262,1000
1784847604.4760,1684,2387,262,1000
1784847604.4781,1691,2384,261,1000
1784847604.4803,1748,2399,261,1000
1784847604.4825,1722,2388,261,1000
1784847604.4846,1778,2378,262,1000
1784847604.4867,1732,2381,261,1000
1784847604.4888,1725,2411,261,1000
1784847604.4908,1686,2419,261,1000
1784847604.4942,1674,2401,260,1000
1784847604.4976,1695,2358,260,1000
1784847604.5009,1712,2395,260,1000
1784847604.5043,1751,2394,260,1000
1784847604.5077,1758,2388,260,1000
1784847604.5111,1718,2386,260,1000
1784847604.5144,1770,2388,260,1000
1784847604.5148,1745,2387,260,1000
1784847604.5152,1699,2418,260,1000
1784847604.5156,1703,2427,260,1000
1784847604.5159,1675,2418,259,1000
1784847604.5162,1740,2413,259,1000
1784847604.5165,1707,2420,259,1000
1784847604.5185,1722,2412,259,1000
1784847604.5205,1766,2405,259,1000
1784847604.5225,1743,2409,259,1000
1784847604.5246,1773,2411,260,1000
1784847604.5267,1736,2425,260,1000
1784847604.5289,1695,2399,259,1000
1784847604.5305,1705,2398,259,1000
1784847604.5322,1682,2402,258,1000
1784847604.5339,1729,2399,258,1000
1784847604.5355,1680,2395,258,1000
1784847604.5376,1694,2389,257,1000
1784847604.5397,1722,2387,257,1000
1784847604.5418,1706,2387,257,1000
1784847604.5440,1745,2388,257,1000
1784847604.5461,1725,2386,257,1000
1784847604.5483,1721,2426,257,1000
1784847604.5504,1715,2380,257,1000
1784847604.5525,1707,2377,257,1000
1784847604.5545,1737,2378,257,1000
1784847604.5566,1701,2373,256,1000
1784847604.5588,1721,2371,256,1000
1784847604.5609,1750,2366,256,1000
1784847604.5625,1745,2367,256,1000
1784847604.5642,1775,2364,257,1000
1784847604.5659,1743,2376,257,1000
1784847604.5676,1720,2375,257,1000
1784847604.5696,1709,2377,257,1000
1784847604.5717,1714,2372,256,1000
1784847604.5737,1716,2369,256,1000
1784847604.5760,1711,2370,256,1000
1784847604.5783,1720,2333,256,1000
1784847604.5805,1716,2355,256,1000
1784847604.5825,1714,2356,256,1000
1784847604.5845,1712,2361,255,1000
1784847604.5865,1728,2354,255,1000
1784847604.5886,1725,2355,255,1000
1784847604.5907,1707,2346,255,1000
1784847604.5928,1721,2347,255,1000
1784847604.5945,1725,2346,255,1000
1784847604.5962,1772,2344,255,1000
1784847604.5979,1752,2343,255,1000
1784847604.5996,1773,2343,256,1000
1784847604.6016,1725,2331,256,1000
1784847604.6036,1737,2343,256,1000
1784847604.6055,1709,2331,256,1000
1784847604.6079,1787,2334,256,1000
1784847604.6103,1672,2344,255,1000
1784847604.6127,1701,2332,255,1000
1784847604.6150,1722,2322,255,1000
1784847604.6174,1699,2315,255,1000
1784847604.6198,1743,2320,255,1000
1784847604.6213,1769,2321,255,1000
1784847604.6229,1731,2320,255,1000
1784847604.6245,1730,2315,255,1000
1784847604.6261,1746,2316,255,1000
1784847604.6277,1703,2322,255,1000
1784847604.6294,1725,2325,255,1000
1784847604.6310,1712,2323,255,1000
1784847604.6331,1735,2316,255,1000
1784847604.6352,1715,2313,255,1000
1784847604.6373,1716,2313,254,1000
1784847604.6396,1728,2315,254,1000
1784847604.6418,1699,2310,254,1000
1784847604.6441,1745,2310,254,1000
1784847604.6461,1716,2313,254,1000
1784847604.6481,1712,2318,254,1000
1784847604.6501,1699,2319,253,1000
1784847604.6522,1711,2323,253,1000
1784847604.6543,1715,2320,253,1000
1784847604.6564,1726,2314,253,1000
1784847604.6581,1754,2312,253,1000
1784847604.6599,1759,2315,254,1000
1784847604.6616,1742,2304,254,1000
1784847604.6634,1769,2312,254,1000
1784847604.6654,1726,2309,254,1000
1784847604.6675,1688,2329,253,1000
1784847604.6695,1689,2323,253,1000
1784847604.6717,1707,2320,253,1000
1784847604.6738,1740,2319,253,1000
1784847604.6759,1734,2313,253,1000
1784847604.6780,1748,2318,253,1000
1784847604.6800,1750,2304,253,1000
1784847604.6821,1697,2308,253,1000
1784847604.6878,1727,2312,253,1000
1784847604.6935,1720,2320,253,1000
1784847604.6992,1708,2321,252,1000
1784847604.6994,1719,2320,252,1000
1784847604.6996,1682,2283,252,1000
1784847604.6999,1729,2321,252,1000
1784847604.7001,1702,2311,252,1000
1784847604.7005,1721,2307,251,1000
1784847604.7009,1764,2309,252,1000
1784847604.7012,1732,2310,252,1000
1784847604.7034,1793,2308,252,1000
1784847604.7056,1741,2311,253,1000
1784847604.7079,1706,2321,252,1000
1784847604.7099,1712,2325,252,1000
1784847604.7120,1680,2320,252,1000
1784847604.7141,1708,2322,251,1000
1784847604.7162,1693,2316,251,1000
1784847604.7183,1712,2315,251,1000
1784847604.7203,1745,2311,251,1000
1784847604.7220,1730,2358,251,1000
1784847604.7237,1765,2312,251,1000
1784847604.7254,1718,2317,251,1000
1784847604.7271,1742,2328,251,1000
1784847604.7291,1708,2325,251,1000
1784847604.7312,1720,2327,251,1000
1784847604.7333,1723,2290,251,1000
1784847604.7355,1729,2318,251,1000
1784847604.7377,1764,2323,251,1000
1784847604.7398,1734,2316,251,1000
1784847604.7419,1707,2315,251,1000
1784847604.7440,1742,2313,251,1000
1784847604.7461,1722,2318,251,1000
1784847604.7482,1724,2320,251,1000
1784847604.7503,1710,2314,251,1000
1784847604.7523,1691,2319,250,1000
1784847604.7540,1748,2319,250,1000
1784847604.7557,1722,2315,250,1000
1784847604.7574,1725,2313,250,1000
1784847604.7591,1747,2308,250,1000
1784847604.7612,1726,2303,250,1000
1784847604.7633,1740,2296,250,1000
1784847604.7654,1702,2302,250,1000
1784847604.7690,1721,2313,250,1000
1784847604.7725,1711,2311,250,1000
1784847604.7760,1701,2311,249,1000
1784847604.7767,1738,2309,250,1000
1784847604.7774,1701,2312,249,1000
1784847604.7781,1715,2309,249,1000
1784847604.7802,1765,2300,249,1000
1784847604.7823,1741,2270,250,1000
1784847604.7844,1782,2294,250,1000
1784847604.7861,1741,2300,250,1000
1784847604.7877,1753,2342,250,1000
1784847604.7894,1725,2333,250,1000
1784847604.7910,1664,2333,250,1000
1784847604.7932,1714,2331,249,1000
1784847604.7953,1691,2338,249,1000
1784847604.7975,1698,2328,249,1000
1784847604.7997,1742,2333,249,1000
1784847604.8019,1718,2314,249,1000
1784847604.8041,1770,2323,249,1000
1784847604.8061,1731,2330,249,1000
1784847604.8080,1735,2337,249,1000
1784847604.8100,1726,2332,249,1000
1784847604.8121,1723,2334,249,1000
1784847604.8143,1724,2308,249,1000
1784847604.8164,1706,2330,249,1000
1784847604.8181,1717,2327,249,1000
1784847604.8198,1714,2319,248,1000
1784847604.8215,1712,2320,248,1000
1784847604.8232,1743,2320,248,1000
1784847604.8252,1722,2330,248,1000
1784847604.8273,1710,2328,248,1000
1784847604.8293,1730,2322,248,1000
1784847604.8321,1714,2323,248,1000
1784847604.8348,1745,2322,248,1000
1784847604.8376,1733,2313,248,1000
1784847604.8391,1742,2318,248,1000
1784847604.8405,1742,2307,248,1000
1784847604.8420,1685,2319,248,1000
1784847604.8441,1732,2314,248,1000
1784847604.8462,1711,2305,248,1000
1784847604.8483,1739,2327,248,1000
1784847604.8500,1730,2329,248,1000
1784847604.8517,1704,2323,247,1000
1784847604.8534,1715,2321,247,1000
1784847604.8551,1717,2304,247,1000
1784847604.8573,1717,2319,247,1000
1784847604.8595,1730,2309,247,1000
1784847604.8617,1750,2311,247,1000
1784847604.8644,1763,2312,247,1000
1784847604.8670,1748,2312,248,1000
