host_time_s,chA_raw,chB_env
1784660003.4752,495,3792
1784660003.4775,504,3713
1784660003.4801,494,3758
1784660003.4825,493,3706
1784660003.4851,495,3754
1784660003.4876,492,3777
1784660003.4903,513,3773
1784660003.4926,503,3730
1784660003.4948,502,3682
1784660003.4974,501,3788
1784660003.4997,505,3745
1784660003.5020,487,3771
1784660003.5042,486,3749
1784660003.5065,490,3703
1784660003.5087,499,3754
1784660003.5114,489,3707
1784660003.5139,488,3741
1784660003.5165,506,3745
1784660003.6052,502,3720
1784660003.6077,509,3791
1784660003.6104,494,3720
1784660003.6131,492,3784
1784660003.6157,499,3802
1784660003.6184,503,3810
1784660003.6208,492,3695
1784660003.6233,496,3807
1784660003.6258,504,3786
1784660003.6284,495,3769
1784660003.6309,485,3782
1784660003.6336,498,3729
1784660003.6364,497,3730
1784660003.6392,492,3793
1784660003.6415,499,3725
1784660003.6441,502,3640
1784660003.6465,492,3740
1784660003.6493,504,3768
1784660003.6518,493,3733
1784660003.6542,494,3745
1784660003.6564,500,3778
1784660003.6592,494,3830
1784660003.6620,496,3704
1784660003.6644,503,3731
1784660003.6671,496,3695
1784660003.6698,495,3704
1784660003.6721,490,3774
1784660003.6743,538,3792
1784660003.6766,505,3808
1784660003.6789,494,3730
1784660003.6817,488,3738
1784660003.6843,505,3811
1784660003.6865,501,3760
1784660003.6888,489,3773
1784660003.6916,499,3699
1784660003.6941,508,3810
1784660003.6965,495,3724
1784660003.6992,497,3690
1784660003.7019,503,3805
1784660003.7041,506,3635
1784660003.7068,500,3763
1784660003.7093,493,3725
1784660003.7121,505,3785
1784660003.7148,503,3882
1784660003.7171,512,3742
1784660003.7197,495,3770
1784660003.7224,506,3752
1784660003.7249,497,3808
1784660003.7275,495,3729
1784660003.7298,503,3789
1784660003.7326,511,3738
1784660003.7350,504,3669
1784660003.7376,508,3675
1784660003.7402,510,3795
1784660003.7427,493,3744
1784660003.7451,501,3691
1784660003.7475,500,3802
1784660003.7501,491,3751
1784660003.7528,500,3728
1784660003.7551,495,3833
1784660003.7576,494,3762
1784660003.7600,496,3807
1784660003.7624,491,3761
1784660003.7651,491,3776
1784660003.7678,503,3659
1784660003.7704,505,3771
1784660003.7732,494,3686
1784660003.7760,498,3716
1784660003.7785,493,3772
1784660003.7809,510,3773
1784660003.7832,502,3743
1784660003.7857,484,3788
1784660003.7881,508,3726
1784660003.7907,493,3788
1784660003.7931,483,3878
1784660003.7958,494,3771
1784660003.7984,497,3680
1784660003.8010,504,3694
1784660003.8032,498,3741
1784660003.8057,493,3762
1784660003.8081,491,3688
1784660003.8107,508,3785
1784660003.8130,480,3853
1784660003.8155,493,3706
1784660003.8179,494,3786
1784660003.8204,503,3778
1784660003.8228,498,3796
1784660003.8255,504,3833
1784660003.8278,504,3780
1784660003.8305,548,3745
1784660003.8328,502,3803
1784660003.8353,498,3770
1784660003.8375,497,3752
1784660003.8398,494,3727
1784660003.8420,537,3805
1784660003.8445,505,3748
1784660003.8469,503,3740
1784660003.8495,499,3735
1784660003.8521,492,3744
1784660003.8548,499,3796
1784660003.8571,501,3724
1784660003.8595,505,3740
1784660003.8618,500,3686
1784660003.8641,504,3761
1784660003.8666,502,3789
1784660003.8692,494,3823
1784660003.8716,491,3771
1784660003.8738,495,3704
1784660003.8761,491,3775
1784660003.8785,502,3786
1784660003.8807,490,3734
1784660003.8833,502,3751
1784660003.8856,495,3804
1784660003.8878,512,3777
1784660003.8905,488,3704
1784660003.8932,498,3706
1784660003.8954,506,3743
1784660003.8979,496,3731
1784660003.9006,498,3771
1784660003.9029,480,3668
1784660003.9055,496,3667
1784660003.9079,493,3784
1784660003.9103,493,3799
1784660003.9127,497,3757
1784660003.9153,496,3704
1784660003.9176,500,3709
1784660003.9199,498,3660
1784660003.9227,492,3720
1784660003.9249,496,3720
1784660003.9277,501,3752
1784660003.9302,508,3704
1784660003.9325,494,3667
1784660003.9352,500,3747
1784660003.9376,498,3702
1784660003.9403,506,3784
1784660003.9425,498,3677
1784660003.9449,492,3742
1784660003.9472,503,3628
1784660003.9495,503,3732
1784660003.9522,499,3667
1784660003.9548,494,3815
1784660003.9574,494,3743
1784660003.9602,492,3798
1784660003.9625,491,3742
1784660003.9650,496,3641
1784660003.9676,501,3765
1784660003.9702,487,3756
1784660003.9729,513,3760
1784660003.9751,500,3716
1784660003.9778,503,3695
1784660003.9805,492,3767
1784660003.9830,494,3842
1784660003.9853,498,3728
1784660003.9881,502,3733
1784660003.9907,485,3765
1784660003.9932,502,3757
1784660003.9954,506,3806
1784660003.9980,497,3763
1784660004.0003,494,3769
1784660004.0029,496,3698
1784660004.0054,506,3749
1784660004.0081,492,3735
1784660004.0109,501,3723
1784660004.0136,495,3792
1784660004.0164,499,3803
1784660004.0189,501,3770
1784660004.0215,503,3766
1784660004.0237,499,3803
1784660004.0262,495,3708
1784660004.0285,498,3723
1784660004.0311,500,3872
1784660004.0337,508,3834
1784660004.0363,491,3809
1784660004.0387,494,3729
1784660004.0414,480,3811
1784660004.0441,558,3720
1784660004.0469,490,3796
1784660004.0493,503,3770
1784660004.0520,503,3713
1784660004.0543,497,3782
1784660004.0571,487,3736
1784660004.0596,494,3794
1784660004.0622,487,3688
1784660004.1338,500,3734
1784660004.1365,497,3746
1784660004.1388,503,3839
1784660004.1413,502,3723
1784660004.1435,487,3734
1784660004.1459,499,3785
1784660004.1484,496,3742
1784660004.1507,543,3843
1784660004.1530,501,3697
1784660004.1555,503,3802
1784660004.1582,524,3666
1784660004.1608,492,3703
1784660004.1632,511,3805
1784660004.1657,489,3758
1784660004.1684,500,3723
1784660004.1712,499,3716
1784660004.1739,503,3713
1784660004.1763,504,3764
1784660004.1789,509,3773
1784660004.1816,503,3758
1784660004.1843,501,3808
1784660004.1870,492,3800
1784660004.1895,494,3752
1784660004.1918,503,3801
1784660004.1946,486,3761
1784660004.1973,497,3761
1784660004.1999,493,3769
1784660004.2023,499,3817
1784660004.2048,493,3809
1784660004.2074,490,3759
1784660004.2100,486,3767
1784660004.2126,504,3695
1784660004.2151,510,3704
1784660004.2175,498,3684
1784660004.2197,491,3758
1784660004.2220,493,3735
1784660004.2244,498,3832
1784660004.2270,502,3837
1784660004.2297,497,3708
1784660004.2323,493,3726
1784660004.2351,501,3775
1784660004.2374,501,3666
1784660004.2397,495,3803
1784660004.2421,495,3742
1784660004.2446,493,3808
1784660004.2473,500,3716
1784660004.2499,499,3786
1784660004.2527,504,3722
1784660004.2552,496,3795
1784660004.2579,493,3809
1784660004.2606,488,3766
1784660004.2632,496,3753
1784660004.2655,486,3742
1784660004.2682,499,3709
1784660004.2709,503,3808
1784660004.2736,491,3782
1784660004.2763,501,3769
1784660004.2788,502,3683
1784660004.2815,504,3770
1784660004.2839,492,3713
1784660004.2865,502,3739
1784660004.2890,498,3689
1784660004.2914,494,3746
1784660004.2937,499,3720
1784660004.2963,505,3735
1784660004.2989,497,3860
1784660004.3016,498,3809
1784660004.3040,494,3697
1784660004.3066,499,3742
1784660004.3093,503,3750
1784660004.3117,490,3767
1784660004.3140,504,3743
1784660004.3165,491,3765
1784660004.3193,511,3755
1784660004.3215,498,3816
1784660004.3243,489,3799
1784660004.3271,495,3822
1784660004.3296,501,3750
1784660004.3324,500,3679
1784660004.3349,501,3727
1784660004.3374,497,3800
1784660004.3396,490,3701
1784660004.3419,501,3760
1784660004.3444,495,3775
1784660004.3470,502,3743
1784660004.3496,505,3757
1784660004.3519,501,3817
1784660004.3544,503,3715
1784660004.3568,496,3662
1784660004.3592,499,3864
1784660004.3617,489,3750
1784660004.3644,498,3817
1784660004.3672,496,3874
1784660004.3697,494,3720
1784660004.3720,492,3693
1784660004.3744,495,3706
1784660004.3768,510,3773
1784660004.3791,491,3773
1784660004.3816,555,3703
1784660004.3843,498,3723
1784660004.3866,499,3729
1784660004.3892,503,3742
1784660004.3914,500,3778
1784660004.3939,505,3741
1784660004.3964,507,3768
1784660004.3991,491,3748
1784660004.4015,493,3772
1784660004.4039,490,3743
1784660004.4063,496,3753
1784660004.4089,505,3689
1784660004.4112,493,3823
1784660004.4134,494,3793
1784660004.4159,495,3664
1784660004.4184,501,3717
1784660004.4207,498,3758
1784660004.4234,498,3732
1784660004.4257,510,3761
1784660004.4279,491,3755
1784660004.4304,494,3697
1784660004.4329,495,3839
1784660004.4351,504,3754
1784660004.4377,505,3733
1784660004.4402,492,3772
1784660004.4427,500,3729
1784660004.4452,499,3747
1784660004.4476,491,3813
1784660004.4502,499,3774
1784660004.4529,498,3785
1784660004.4553,508,3737
1784660004.4577,505,3788
1784660004.4602,496,3755
1784660004.4626,498,3871
1784660004.4654,499,3723
1784660004.4678,498,3723
1784660004.4705,504,3721
1784660004.4732,495,3702
1784660004.4755,495,3706
1784660004.4781,502,3761
1784660004.4807,503,3745
1784660004.4830,507,3728
1784660004.4852,524,3768
1784660004.4878,506,3755
1784660004.4903,502,3726
1784660004.4927,498,3749
1784660004.4949,499,3724
1784660004.4976,489,3667
1784660004.4999,511,3784
1784660004.5025,499,3651
1784660004.5052,490,3743
1784660004.5074,497,3781
1784660004.5097,491,3668
1784660004.5123,496,3725
1784660004.5148,493,3774
1784660004.5173,521,3785
1784660004.5200,493,3790
1784660004.5228,497,3750
1784660004.5252,491,3809
1784660004.5278,503,3743
1784660004.5303,497,3734
1784660004.5328,486,3836
1784660004.5353,501,3776
1784660004.5375,506,3735
1784660004.5401,500,3774
1784660004.5425,502,3734
1784660004.5450,499,3847
1784660004.5473,496,3815
1784660004.5500,506,3723
1784660004.5524,505,3744
1784660004.5550,509,3746
1784660004.5573,495,3727
1784660004.5596,497,3715
1784660004.5623,498,3828
1784660004.5647,503,3694
1784660004.5670,503,3718
1784660004.5693,497,3702
1784660004.5721,491,3756
1784660004.5744,490,3837
1784660004.5767,495,3842
1784660004.5792,494,3765
1784660004.5815,483,3740
1784660004.5838,499,3789
1784660004.5861,497,3757
1784660004.5885,504,3816
1784660004.5908,488,3722
1784660004.5932,495,3778
1784660004.5955,499,3800
1784660004.5982,490,3718
1784660004.6008,497,3820
1784660004.6036,493,3717
1784660004.6060,504,3773
1784660004.6085,487,3689
1784660004.6110,489,3763
1784660004.6137,502,3795
1784660004.6163,495,3688
1784660004.6186,505,3739
1784660004.6211,484,3807
1784660004.6239,490,3797
1784660004.6265,499,3796
1784660004.6291,500,3780
1784660004.6319,506,3738
1784660004.6347,495,3745
1784660004.6371,484,3713
1784660004.6394,493,3771
1784660004.6419,502,3707
1784660004.6443,493,3770
1784660004.6467,497,3827
1784660004.6491,515,3815
1784660004.6518,508,3770
1784660004.6540,500,3798
1784660004.6565,499,3788
1784660004.6589,496,3725
1784660004.6617,514,3729
1784660004.6642,558,3681
1784660004.6668,493,3701
1784660004.6693,504,3756
1784660004.6718,502,3763
1784660004.6743,482,3806
1784660004.6766,502,3798
1784660004.6790,495,3675
1784660004.6815,488,3720
1784660004.6837,499,3724
1784660004.6863,514,3744
1784660004.6886,488,3747
1784660004.6912,502,3784
1784660004.6937,505,3749
1784660004.6964,498,3749
1784660004.6986,506,3607
1784660004.7013,496,3790
1784660004.7039,490,3728
1784660004.7064,499,3754
1784660004.7090,505,3735
1784660004.7116,489,3769
1784660004.7143,501,3711
1784660004.7167,501,3784
1784660004.7193,498,3818
1784660004.7218,499,3715
1784660004.7244,494,3772
1784660004.7272,497,3691
1784660004.7299,503,3709
1784660004.7324,501,3795
1784660004.7349,492,3783
1784660004.7376,500,3824
1784660004.7401,501,3757
1784660004.7424,515,3762
1784660004.7452,492,3732
1784660004.7477,492,3658
1784660004.7500,499,3869
1784660004.7523,501,3710
1784660004.7548,504,3671
1784660004.7573,497,3822
1784660004.7600,498,3716
1784660004.7628,498,3794
1784660004.7651,507,3771
1784660004.7677,498,3788
1784660004.7705,496,3738
1784660004.7730,498,3817
1784660004.7756,495,3754
1784660004.7778,495,3755
1784660004.7806,490,3831
1784660004.7830,501,3756
1784660004.7855,498,3704
1784660004.7880,486,3743
1784660004.7906,491,3706
1784660004.7934,596,3784
1784660004.7960,501,3737
1784660004.7984,497,3768
1784660004.8006,497,3798
1784660004.8031,491,3783
1784660004.8053,506,3709
1784660004.8076,501,3739
1784660004.8103,496,3711
1784660004.8126,504,3792
1784660004.8148,500,3708
1784660004.8173,492,3728
1784660004.8198,501,3808
1784660004.8226,495,3829
1784660004.8253,499,3734
1784660004.8280,499,3777
1784660004.8303,502,3771
1784660004.8328,502,3768
1784660004.8354,494,3734
1784660004.8379,510,3802
1784660004.8402,492,3728
1784660004.8424,499,3812
1784660004.8450,510,3759
1784660004.8475,496,3798
1784660004.8500,502,3735
1784660004.8526,501,3811
1784660004.8550,496,3717
1784660004.8574,498,3779
1784660004.8597,502,3753
1784660004.8620,492,3784
1784660004.8642,497,3814
1784660004.8666,496,3817
1784660004.8689,494,3833
1784660004.8716,496,3694
1784660004.8740,498,3729
1784660004.8764,487,3778
1784660004.8787,498,3725
1784660004.8812,497,3840
1784660004.8835,496,3768
1784660004.8862,495,3746
1784660004.8884,494,3855
1784660004.8910,494,3798
1784660004.8937,493,3685
1784660004.8962,497,3761
1784660004.8985,504,3789
1784660004.9009,499,3739
1784660004.9034,494,3750
1784660004.9058,505,3744
1784660004.9085,496,3806
1784660004.9109,505,3692
1784660004.9136,495,3702
1784660004.9159,497,3694
1784660004.9182,500,3856
1784660004.9205,499,3813
1784660004.9229,492,3744
1784660004.9255,505,3786
1784660004.9277,493,3656
1784660004.9301,496,3699
1784660004.9326,500,3719
1784660004.9353,495,3712
1784660004.9378,494,3700
1784660004.9405,505,3796
1784660004.9433,488,3723
1784660004.9458,497,3794
1784660004.9483,490,3767
1784660004.9508,507,3766
1784660004.9533,498,3765
1784660004.9559,492,3731
1784660004.9584,502,3740
1784660004.9608,514,3710
1784660004.9632,495,3827
1784660004.9658,499,3733
1784660004.9683,498,3801
1784660004.9711,508,3716
1784660004.9735,488,3750
1784660004.9757,503,3774
1784660004.9783,493,3752
1784660004.9806,497,3757
1784660004.9831,493,3789
1784660004.9857,496,3855
1784660004.9881,495,3768
1784660004.9907,498,3792
1784660004.9932,494,3763
1784660004.9956,492,3791
1784660004.9981,509,3775
1784660005.0004,505,3694
1784660005.0027,498,3817
1784660005.0051,497,3722
1784660005.0074,512,3739
1784660005.0102,501,3706
1784660005.0127,492,3684
1784660005.0153,497,3734
1784660005.0177,496,3783
1784660005.0202,482,3704
1784660005.0229,491,3756
1784660005.0252,505,3844
1784660005.0275,514,3659
1784660005.0299,505,3779
1784660005.0324,493,3763
1784660005.0351,498,3717
1784660005.0375,510,3790
1784660005.0402,497,3785
1784660005.0429,495,3676
1784660005.0456,506,3726
1784660005.0483,493,3708
1784660005.0510,502,3830
1784660005.0536,491,3725
1784660005.0559,506,3707
1784660005.0586,499,3829
1784660005.0612,494,3725
1784660005.0638,497,3732
1784660005.0660,494,3816
1784660005.0688,492,3746
1784660005.1067,513,3853
1784660005.1090,493,3774
1784660005.1113,488,3710
1784660005.1135,495,3756
1784660005.1159,491,3798
1784660005.1185,508,3687
1784660005.1212,491,3668
1784660005.1236,498,3699
1784660005.1260,496,3759
1784660005.1283,495,3752
1784660005.1309,499,3733
1784660005.1724,499,3764
1784660005.1746,493,3769
1784660005.1771,487,3769
1784660005.1796,498,3773
1784660005.1819,496,3770
1784660005.1844,501,3810
1784660005.1871,497,3814
1784660005.1893,497,3845
1784660005.1915,504,3762
1784660005.1941,496,3743
1784660005.1966,485,3770
1784660005.1989,499,3765
1784660005.2013,504,3721
1784660005.2040,489,3754
1784660005.2063,499,3798
1784660005.2091,495,3695
1784660005.2114,491,3767
1784660005.2139,500,3727
1784660005.2162,507,3781
1784660005.2189,498,3723
1784660005.2213,495,3798
1784660005.2237,502,3738
1784660005.2264,504,3703
1784660005.2288,505,3703
1784660005.2312,499,3746
1784660005.2335,499,3853
1784660005.2358,489,3762
1784660005.2382,501,3751
1784660005.2409,496,3828
1784660005.2432,500,3761
1784660005.2459,503,3787
1784660005.2483,499,3812
1784660005.2508,491,3698
1784660005.2534,488,3683
1784660005.2562,506,3734
1784660005.2586,505,3754
1784660005.2610,500,3744
1784660005.2634,498,3679
1784660005.2660,497,3808
1784660005.2685,494,3724
1784660005.2712,496,3709
1784660005.2739,490,3750
1784660005.2767,501,3770
1784660005.2790,498,3647
1784660005.2814,504,3825
1784660005.2839,495,3793
1784660005.2865,501,3820
1784660005.2890,499,3766
1784660005.2917,505,3694
1784660005.2941,488,3718
1784660005.2967,499,3768
1784660005.2994,496,3721
1784660005.3022,499,3736
1784660005.3048,497,3708
1784660005.3073,496,3806
1784660005.3098,500,3803
1784660005.3121,492,3699
1784660005.3148,488,3721
1784660005.3171,504,3789
1784660005.3194,508,3676
1784660005.3219,500,3750
1784660005.3241,500,3835
1784660005.3268,502,3692
1784660005.3292,500,3827
1784660005.3315,512,3746
1784660005.3342,503,3694
1784660005.3369,506,3758
1784660005.3396,508,3820
1784660005.3423,506,3684
1784660005.3449,500,3738
1784660005.3476,503,3722
1784660005.3500,495,3761
1784660005.3522,499,3765
1784660005.3548,498,3739
1784660005.3574,501,3719
1784660005.3597,494,3652
1784660005.3624,496,3740
1784660005.3650,495,3705
1784660005.3674,500,3693
1784660005.3701,496,3654
1784660005.3726,505,3676
1784660005.3749,493,3801
1784660005.3771,494,3764
1784660005.3795,494,3627
1784660005.3818,506,3778
1784660005.3843,496,3693
1784660005.3868,492,3773
1784660005.3893,500,3720
1784660005.3916,499,3761
1784660005.3944,506,3685
1784660005.3968,497,3747
1784660005.3992,497,3760
1784660005.4020,493,3799
1784660005.4043,500,3735
1784660005.4071,498,3711
1784660005.4094,572,3651
1784660005.4119,503,3657
1784660005.4145,495,3746
1784660005.4170,503,3645
1784660005.4194,496,3683
1784660005.4216,497,3699
1784660005.4244,491,3746
1784660005.4267,497,3711
1784660005.4293,504,3752
1784660005.4321,491,3768
1784660005.4349,497,3681
1784660005.4373,498,3778
1784660005.4397,498,3813
1784660005.4420,510,3799
1784660005.4444,495,3756
1784660005.4471,491,3742
1784660005.4498,500,3708
1784660005.4522,497,3744
1784660005.4548,494,3662
1784660005.4573,495,3675
1784660005.4595,492,3767
1784660005.4621,503,3713
1784660005.4902,502,3666
1784660005.4928,509,3655
1784660005.4954,496,3667
1784660005.4978,508,3751
1784660005.5003,494,3716
1784660005.5029,501,3689
1784660005.5055,499,3642
1784660005.5080,504,3736
1784660005.5108,491,3690
1784660005.5130,504,3745
1784660005.5152,499,3697
1784660005.5177,494,3708
1784660005.5204,496,3719
1784660005.5231,500,3703
1784660005.5253,547,3705
1784660005.5281,501,3615
1784660005.5305,503,3725
1784660005.5328,503,3642
1784660005.5352,501,3698
1784660005.5379,497,3660
1784660005.5402,491,3683
1784660005.5425,504,3774
1784660005.5451,487,3728
1784660005.5475,510,3686
1784660005.5499,487,3669
1784660005.5524,500,3761
1784660005.5548,506,3659
1784660005.5572,500,3710
1784660005.5599,495,3765
1784660005.5622,492,3655
1784660005.5647,494,3761
1784660005.5670,493,3704
1784660005.5697,500,3696
1784660005.5721,504,3670
1784660005.5744,494,3613
1784660005.5770,493,3679
1784660005.5795,495,3678
1784660005.5821,488,3772
1784660005.5844,503,3635
1784660005.5868,502,3693
1784660005.5893,496,3693
1784660005.5920,496,3663
1784660005.5944,506,3715
1784660005.5968,496,3695
1784660005.5994,509,3709
1784660005.6020,495,3572
1784660005.6043,500,3684
1784660005.6069,506,3641
1784660005.6091,497,3697
1784660005.6119,499,3720
1784660005.6144,502,3704
1784660005.6170,498,3721
1784660005.6195,496,3655
1784660005.6223,507,3698
1784660005.6247,503,3625
1784660005.6269,496,3687
1784660005.6295,486,3672
1784660005.6320,503,3739
1784660005.6344,489,3695
1784660005.6371,500,3650
1784660005.6397,492,3668
1784660005.6423,490,3732
1784660005.6447,505,3685
1784660005.6470,504,3659
1784660005.6497,491,3755
1784660005.6519,491,3667
1784660005.6547,508,3667
1784660005.6572,497,3712
1784660005.6595,499,3699
1784660005.6621,501,3687
1784660005.6645,503,3710
1784660005.6671,486,3671
1784660005.6693,498,3681
1784660005.6716,498,3671
1784660005.6743,494,3655
1784660005.6770,500,3655
1784660005.6795,497,3656
1784660005.6818,500,3671
1784660005.6842,501,3623
1784660005.6865,499,3704
1784660005.6892,493,3729
1784660005.6979,503,3653
1784660005.7005,488,3699
1784660005.7032,501,3712
1784660005.7060,498,3664
1784660005.7082,501,3648
1784660005.7106,483,3696
1784660005.7134,495,3695
1784660005.7158,489,3651
1784660005.7181,554,3706
1784660005.7204,494,3724
1784660005.7227,499,3738
1784660005.7253,504,3646
1784660005.7278,505,3699
1784660005.7302,511,3652
1784660005.7325,494,3612
1784660005.7347,502,3636
1784660005.7372,503,3633
1784660005.7398,498,3676
1784660005.7424,498,3643
1784660005.7449,486,3749
1784660005.7477,503,3697
1784660005.7500,502,3617
1784660005.7526,493,3696
1784660005.7550,492,3693
1784660005.7574,498,3692
1784660005.7599,498,3660
1784660005.7622,503,3723
1784660005.7645,490,3689
1784660005.7667,502,3708
1784660005.7695,503,3709
1784660005.7722,501,3706
1784660005.7750,516,3676
1784660005.7778,491,3725
1784660005.7803,497,3676
1784660005.7830,494,3749
1784660005.7856,489,3714
1784660005.7881,495,3743
1784660005.7907,497,3705
1784660005.7933,502,3668
1784660005.7957,506,3628
1784660005.7983,491,3714
1784660005.8006,500,3653
1784660005.8029,506,3637
1784660005.8056,501,3770
1784660005.8083,493,3780
1784660005.8108,508,3641
1784660005.8135,498,3643
1784660005.8158,501,3711
1784660005.8185,483,3638
1784660005.8212,496,3625
1784660005.8236,480,3631
1784660005.8258,511,3570
1784660005.8284,495,3595
1784660005.8307,497,3701
1784660005.8334,498,3657
1784660005.8357,507,3674
1784660005.8381,499,3733
1784660005.8408,497,3693
1784660005.8435,496,3643
1784660005.8458,488,3653
1784660005.8482,495,3627
1784660005.8505,497,3697
1784660005.8527,500,3640
1784660005.8551,501,3663
1784660005.8574,497,3636
1784660005.8601,500,3713
1784660005.8629,494,3737
1784660005.8653,499,3750
1784660005.8680,499,3683
1784660005.8705,498,3754
1784660005.8729,491,3672
1784660005.8756,498,3693
1784660005.8782,540,3651
1784660005.8807,509,3621
1784660005.9174,500,3736
1784660005.9202,504,3664
1784660005.9225,496,3669
1784660005.9248,504,3674
1784660005.9271,502,3705
1784660005.9297,493,3700
1784660005.9320,496,3692
1784660005.9345,498,3642
1784660005.9369,498,3696
1784660005.9393,486,3624
1784660005.9419,499,3617
1784660005.9442,499,3693
1784660005.9467,500,3678
1784660005.9494,493,3649
1784660005.9521,490,3710
1784660005.9544,497,3676
1784660005.9566,497,3640
1784660005.9590,499,3623
1784660005.9613,500,3651
1784660005.9640,486,3614
1784660005.9663,485,3718
1784660005.9689,503,3700
1784660006.0411,507,3768
1784660006.0435,498,3668
1784660006.0458,496,3680
1784660006.0481,500,3737
1784660006.0503,493,3662
1784660006.0526,497,3614
1784660006.0553,495,3637
1784660006.0580,496,3635
1784660006.0604,500,3732
1784660006.0630,509,3637
1784660006.0658,509,3687
1784660006.0684,497,3717
1784660006.0710,494,3696
1784660006.0732,494,3664
1784660006.0757,504,3589
1784660006.0781,510,3661
1784660006.0804,488,3596
1784660006.0829,499,3694
1784660006.0852,514,3707
1784660006.0879,496,3581
1784660006.0901,512,3559
1784660006.0927,499,3709
1784660006.0950,504,3601
1784660006.0974,497,3656
1784660006.1002,507,3592
1784660006.1025,486,3714
1784660006.1048,500,3705
1784660006.1071,492,3657
1784660006.1098,498,3661
1784660006.1123,486,3705
1784660006.1146,493,3673
1784660006.1169,488,3678
1784660006.1195,502,3591
1784660006.1219,518,3682
1784660006.1243,506,3698
1784660006.1267,509,3651
1784660006.1295,500,3644
1784660006.1318,498,3651
1784660006.1341,490,3694
1784660006.1368,501,3619
1784660006.1392,494,3767
1784660006.1418,507,3685
1784660006.1445,497,3649
1784660006.1472,502,3700
1784660006.1496,499,3730
1784660006.1521,495,3657
1784660006.1544,500,3615
1784660006.1568,496,3642
1784660006.1594,500,3722
1784660006.2502,500,3692
1784660006.2528,500,3611
1784660006.2555,488,3716
1784660006.2582,495,3654
1784660006.2609,501,3636
1784660006.2636,508,3679
1784660006.2659,500,3694
1784660006.2683,480,3720
1784660006.2705,496,3668
1784660006.2731,497,3716
1784660006.2757,499,3639
1784660006.2782,502,3604
1784660006.2804,493,3689
1784660006.2829,498,3658
1784660006.2854,498,3703
1784660006.2880,475,3705
1784660006.2907,503,3595
1784660006.2932,494,3631
1784660006.2955,502,3643
1784660006.2979,497,3648
1784660006.3001,496,3663
1784660006.3029,507,3645
1784660006.3053,491,3716
1784660006.3885,499,3604
1784660006.3908,513,3626
1784660006.3935,506,3674
1784660006.3962,505,3692
1784660006.3985,503,3697
1784660006.4013,503,3679
1784660006.4039,497,3743
1784660006.4066,499,3683
1784660006.4090,481,3699
1784660006.4113,502,3621
1784660006.4137,492,3637
1784660006.4161,503,3656
1784660006.4189,529,3649
1784660006.4214,502,3701
1784660006.4241,499,3636
1784660006.4268,495,3731
1784660006.4294,506,3704
1784660006.4321,495,3730
1784660006.4346,499,3645
1784660006.4370,494,3622
1784660006.4394,494,3628
1784660006.4417,505,3616
1784660006.4440,504,3716
1784660006.4463,492,3668
1784660006.4490,503,3731
1784660006.4516,503,3659
1784660006.4539,503,3752
1784660006.4562,496,3690
1784660006.4585,495,3694
1784660006.4609,504,3685
1784660006.4631,505,3717
1784660006.4657,496,3662
1784660006.4682,500,3607
1784660006.5223,497,3658
1784660006.5248,501,3673
1784660006.5272,491,3704
1784660006.5296,500,3660
1784660006.5321,502,3615
1784660006.5343,494,3629
1784660006.5368,502,3669
1784660006.5393,494,3620
1784660006.5417,505,3631
1784660006.5443,496,3649
1784660006.5466,502,3664
1784660006.5490,497,3632
1784660006.5513,502,3633
1784660006.5537,503,3631
1784660006.5560,501,3666
1784660006.5585,498,3685
1784660006.5613,502,3669
1784660006.5638,494,3734
1784660006.5665,491,3685
1784660006.5690,491,3612
1784660006.5716,505,3659
1784660006.5740,489,3613
1784660006.5764,496,3686
1784660006.5791,494,3701
1784660006.5814,497,3710
1784660006.5842,500,3636
1784660006.5864,506,3685
1784660006.5889,505,3743
1784660006.5914,503,3732
1784660006.5940,499,3656
1784660006.5963,505,3610
1784660006.5986,499,3663
1784660006.6008,492,3696
1784660006.6035,500,3667
1784660006.6057,502,3739
1784660006.6083,511,3588
1784660006.6107,498,3664
1784660006.6130,491,3675
1784660006.6157,497,3653
1784660006.6183,491,3680
1784660006.6205,495,3654
1784660006.6229,499,3645
1784660006.6256,497,3690
1784660006.6280,495,3691
1784660006.6305,487,3623
1784660006.6327,503,3595
1784660006.6349,501,3681
1784660006.6376,501,3676
1784660006.6399,507,3707
1784660006.6425,491,3719
1784660006.6449,492,3746
1784660006.6475,495,3689
1784660006.6499,502,3670
1784660006.6526,498,3600
1784660006.6549,496,3675
1784660006.6574,501,3618
1784660006.6601,503,3620
1784660006.6625,503,3703
1784660006.6649,499,3658
1784660006.6674,504,3728
1784660006.6700,501,3686
1784660006.6723,502,3649
1784660006.6746,495,3629
1784660006.6768,498,3706
1784660006.6795,491,3735
1784660006.6821,491,3700
1784660006.6846,495,3667
1784660006.6873,493,3645
1784660006.6895,499,3677
1784660006.6921,490,3677
1784660006.6944,498,3655
1784660006.6972,503,3608
1784660006.6994,506,3723
1784660006.7021,505,3655
1784660006.7047,500,3597
1784660006.7075,496,3641
1784660006.7097,495,3684
1784660006.7125,497,3696
1784660006.7148,499,3738
1784660006.7174,502,3642
1784660006.7199,502,3690
1784660006.7227,493,3659
1784660006.7253,490,3642
1784660006.7279,496,3674
1784660006.7301,502,3600
1784660006.7325,494,3651
1784660006.7348,495,3609
1784660006.7374,490,3627
1784660006.7402,494,3644
