host_time_s,chA_raw,chB_env
1784660003.4450,493,3790
1784660003.4476,500,3805
1784660003.4499,496,3793
1784660003.5397,544,3788
1784660003.5421,499,3682
1784660003.5448,481,3758
1784660003.5475,489,3877
1784660003.5498,496,3771
1784660003.5525,497,3791
1784660003.5550,492,3763
1784660003.5577,500,3826
1784660003.5602,494,3748
1784660003.5628,494,3765
1784660003.5655,500,3804
1784660003.5679,503,3738
1784660003.5704,497,3782
1784660003.5729,493,3814
1784660003.5756,495,3781
1784660003.5778,502,3773
1784660003.5803,493,3814
1784660003.5829,503,3747
1784660003.5852,499,3672
1784660003.5877,491,3847
1784660003.5903,496,3774
1784660003.5927,496,3786
1784660003.5951,507,3797
1784660003.5976,493,3790
1784660003.5999,500,3830
1784660003.6026,517,3826
1784660003.6050,490,3809
1784660003.6073,498,3738
1784660003.6096,487,3804
1784660003.6123,505,3850
1784660003.6148,498,3769
1784660003.6171,513,3800
1784660003.6194,492,3855
1784660003.6217,498,3919
1784660003.6241,509,3842
1784660003.6266,500,3851
1784660003.6292,494,3809
1784660003.6319,507,3833
1784660003.6343,487,3808
1784660003.6368,502,3804
1784660003.6393,494,3802
1784660003.6416,497,3799
1784660003.6439,499,3739
1784660003.6464,501,3849
1784660003.6491,497,3912
1784660003.6514,587,3845
1784660003.7324,502,3761
1784660003.7346,494,3779
1784660003.7371,501,3717
1784660003.7395,494,3797
1784660003.7421,504,3776
1784660003.7447,502,3832
1784660003.7474,495,3824
1784660003.7499,507,3782
1784660003.7521,496,3783
1784660003.7548,493,3895
1784660003.7571,499,3774
1784660003.7599,495,3796
1784660003.7627,503,3755
1784660003.7651,498,3806
1784660003.7679,501,3760
1784660003.7705,508,3832
1784660003.7728,492,3801
1784660003.7750,499,3922
1784660003.7776,500,3848
1784660003.7801,508,3701
1784660003.7825,508,3737
1784660003.7847,490,3782
1784660003.7873,502,3796
1784660003.7899,492,3725
1784660003.7926,496,3711
1784660003.7951,499,3714
1784660003.7975,489,3803
1784660003.8000,494,3835
1784660003.8025,505,3770
1784660003.8049,503,3737
1784660003.8073,497,3832
1784660003.8100,493,3794
1784660003.8128,493,3783
1784660003.8153,501,3754
1784660003.8177,504,3780
1784660003.8202,499,3869
1784660003.8225,498,3843
1784660003.8247,499,3822
1784660003.8273,498,3853
1784660003.8298,494,3796
1784660003.8324,502,3708
1784660003.8347,503,3837
1784660003.8375,495,3835
1784660003.8399,505,3752
1784660003.8422,502,3777
1784660003.9059,497,3778
1784660003.9084,503,3863
1784660003.9109,496,3851
1784660003.9135,496,3865
1784660003.9160,501,3825
1784660003.9183,493,3807
1784660003.9209,505,3814
1784660003.9232,498,3776
1784660003.9259,494,3729
1784660003.9286,504,3753
1784660003.9313,501,3739
1784660003.9339,510,3766
1784660003.9363,502,3822
1784660003.9386,498,3803
1784660003.9411,493,3791
1784660003.9433,493,3881
1784660003.9458,497,3741
1784660003.9480,502,3800
1784660003.9506,501,3765
1784660003.9530,498,3856
1784660003.9557,494,3865
1784660003.9580,487,3726
1784660003.9605,498,3704
1784660003.9630,504,3796
1784660003.9658,498,3842
1784660003.9682,503,3813
1784660003.9707,492,3801
1784660003.9734,496,3803
1784660003.9757,507,3800
1784660003.9780,502,3801
1784660003.9803,503,3787
1784660003.9827,500,3711
1784660003.9852,495,3827
1784660003.9874,496,3775
1784660003.9896,498,3767
1784660003.9923,502,3785
1784660003.9946,503,3783
1784660003.9970,498,3871
1784660003.9996,569,3838
1784660004.0021,493,3762
1784660004.0046,489,3783
1784660004.0069,502,3765
1784660004.0094,502,3873
1784660004.0122,491,3774
1784660004.0144,491,3873
1784660004.0171,503,3830
1784660004.0194,489,3865
1784660004.0217,495,3766
1784660004.0243,498,3823
1784660004.0270,501,3839
1784660004.0295,494,3753
1784660004.0320,506,3744
1784660004.0346,499,3848
1784660004.0371,504,3702
1784660004.0396,495,3797
1784660004.0419,498,3836
1784660004.0442,492,3738
1784660004.0468,500,3776
1784660004.0490,495,3829
1784660004.0516,505,3739
1784660004.0539,501,3758
1784660004.1221,501,3827
1784660004.1246,500,3781
1784660004.1272,495,3857
1784660004.1298,497,3785
1784660004.1323,484,3756
1784660004.1348,496,3757
1784660004.1376,513,3780
1784660004.1399,496,3749
1784660004.1424,506,3815
1784660004.1447,491,3836
1784660004.1472,511,3842
1784660004.1496,502,3793
1784660004.1519,486,3780
1784660004.1544,500,3807
1784660004.1567,503,3876
1784660004.1592,494,3805
1784660004.1619,497,3761
1784660004.1645,494,3805
1784660004.1668,490,3805
1784660004.1696,497,3753
1784660004.1721,507,3860
1784660004.1746,495,3765
1784660004.1770,484,3795
1784660004.1795,510,3816
1784660004.1820,489,3768
1784660004.1844,505,3815
1784660004.1869,489,3811
1784660004.1894,504,3831
1784660004.1918,491,3802
1784660004.1942,495,3765
1784660004.1969,497,3813
1784660004.1997,570,3789
1784660004.2023,507,3787
1784660004.2047,488,3744
1784660004.2073,497,3819
1784660004.2097,494,3815
1784660004.2124,494,3811
1784660004.2147,502,3861
1784660004.2175,495,3838
1784660004.2197,493,3797
1784660004.2220,492,3829
1784660004.2245,503,3757
1784660004.2269,496,3809
1784660004.2296,501,3787
1784660004.2323,503,3818
1784660004.2347,493,3819
1784660004.2374,492,3776
1784660004.2401,497,3769
1784660004.2428,497,3795
1784660004.2451,504,3768
1784660004.2474,504,3760
1784660004.2497,570,3872
1784660004.2522,498,3754
1784660004.2549,491,3753
1784660004.2577,504,3825
1784660004.2605,506,3815
1784660004.2632,499,3731
1784660004.2658,495,3778
1784660004.2684,500,3795
1784660004.2710,501,3801
1784660004.2737,493,3813
1784660004.2763,502,3713
1784660004.2790,503,3739
1784660004.2814,493,3794
1784660004.2840,494,3851
1784660004.2864,500,3814
1784660004.2889,487,3765
1784660004.2915,497,3738
1784660004.2939,504,3836
1784660004.2966,507,3777
1784660004.2991,500,3794
1784660004.3019,498,3819
1784660004.3046,497,3726
1784660004.3070,489,3765
1784660004.3093,495,3886
1784660004.3116,487,3822
1784660004.3138,498,3859
1784660004.3165,505,3769
1784660004.3191,498,3788
1784660004.3216,502,3793
1784660004.3239,501,3901
1784660004.3266,500,3816
1784660004.3289,487,3847
1784660004.3317,496,3785
1784660004.3339,500,3877
1784660004.3367,495,3841
1784660004.3393,479,3803
1784660004.3420,497,3844
1784660004.3443,498,3738
1784660004.3468,500,3740
1784660004.3495,497,3812
1784660004.3520,499,3799
1784660004.3544,495,3792
1784660004.3567,496,3828
1784660004.3594,492,3796
1784660004.3616,506,3709
1784660004.4152,499,3877
1784660004.4177,502,3849
1784660004.4201,495,3794
1784660004.4225,495,3787
1784660004.4249,493,3734
1784660004.4273,496,3821
1784660004.4298,488,3731
1784660004.4323,494,3745
1784660004.4345,492,3817
1784660004.4371,499,3746
1784660004.4394,496,3713
1784660004.4422,503,3696
1784660004.4445,503,3713
1784660004.4471,513,3854
1784660004.4493,498,3811
1784660004.4517,496,3777
1784660004.4540,570,3819
1784660004.4567,498,3802
1784660004.4591,499,3728
1784660004.4618,494,3760
1784660004.4645,495,3704
1784660004.4668,495,3712
1784660004.4693,493,3832
1784660004.4719,493,3847
1784660004.4746,491,3700
1784660004.4773,502,3774
1784660004.4801,503,3945
1784660004.4828,505,3895
1784660004.4856,493,3864
1784660004.4878,482,3810
1784660004.4903,496,3737
1784660004.4930,500,3738
1784660004.4957,493,3770
1784660004.4980,497,3660
1784660004.5004,506,3747
1784660004.5029,493,3821
1784660004.5056,509,3849
1784660004.5081,509,3766
1784660004.5105,494,3746
1784660004.5127,504,3841
1784660004.5150,494,3794
1784660004.5176,497,3732
1784660004.5202,497,3868
1784660004.5229,492,3851
1784660004.5253,502,3763
1784660004.5277,487,3923
1784660004.5304,492,3875
1784660004.5331,495,3826
1784660004.5354,500,3836
1784660004.6028,490,3748
1784660004.6055,489,3773
1784660004.6078,492,3797
1784660004.6100,503,3863
1784660004.6124,504,3846
1784660004.6147,491,3713
1784660004.6169,494,3739
1784660004.6197,508,3795
1784660004.6223,505,3723
1784660004.6248,493,3849
1784660004.6273,494,3855
1784660004.6297,499,3765
1784660004.6322,499,3726
1784660004.6347,510,3767
1784660004.6372,489,3790
1784660004.6397,490,3789
1784660004.6422,497,3917
1784660004.6449,499,3814
1784660004.6471,502,3803
1784660004.6493,494,3739
1784660004.6519,498,3875
1784660004.6541,491,3832
1784660004.6564,503,3770
1784660004.6589,495,3871
1784660004.6611,510,3738
1784660004.6637,506,3759
1784660004.6664,509,3786
1784660004.6690,489,3815
1784660004.6713,487,3827
1784660004.6737,506,3805
1784660004.6764,496,3792
1784660004.6792,498,3864
1784660004.6815,502,3770
1784660004.6841,496,3825
1784660004.6864,489,3816
1784660004.6889,509,3824
1784660004.6914,499,3787
1784660004.6941,504,3665
1784660004.6963,497,3821
1784660004.6991,503,3824
1784660004.7017,498,3683
1784660004.7042,505,3785
1784660004.7070,508,3708
1784660004.7095,498,3863
1784660004.7119,497,3773
1784660004.7144,498,3787
1784660004.7171,506,3840
1784660004.7195,496,3823
1784660004.7218,501,3834
1784660004.7241,506,3840
1784660004.7265,510,3713
1784660004.7287,502,3797
1784660004.7312,502,3788
1784660004.7340,498,3709
1784660004.7367,488,3811
1784660004.7389,488,3779
1784660004.7415,501,3882
1784660004.7441,492,3832
1784660004.7469,502,3745
1784660004.7495,503,3766
1784660004.7519,497,3845
1784660004.7545,523,3688
1784660004.7572,503,3887
1784660004.7599,495,3788
1784660004.7623,494,3787
1784660004.7647,495,3722
1784660004.7669,505,3863
1784660004.7697,494,3748
1784660004.7722,494,3824
1784660004.7748,488,3815
1784660004.7772,506,3739
1784660004.7800,499,3826
1784660004.7827,490,3736
1784660004.7852,504,3674
1784660004.7876,500,3786
1784660004.7902,503,3728
1784660004.7926,490,3699
1784660004.7952,498,3766
1784660004.7974,499,3842
1784660004.8001,491,3770
1784660004.8025,507,3887
1784660004.8051,493,3733
1784660004.8078,489,3828
1784660004.8105,512,3790
1784660004.8133,503,3783
1784660004.8158,503,3748
1784660004.8186,501,3750
1784660004.8213,505,3806
1784660004.8236,497,3896
1784660004.8258,501,3801
1784660004.8285,493,3764
1784660004.8309,501,3763
1784660004.8332,496,3711
1784660004.8356,499,3794
1784660004.8383,496,3728
1784660004.8407,487,3832
1784660004.8432,512,3798
1784660004.8456,501,3886
1784660004.8483,496,3890
1784660004.8506,496,3884
1784660004.8534,504,3817
1784660004.8557,495,3843
1784660004.8580,496,3812
1784660004.8603,500,3779
1784660004.8625,494,3782
1784660004.8649,496,3856
1784660004.8677,498,3920
1784660004.8705,495,3783
1784660004.8727,495,3788
1784660004.8749,501,3705
1784660004.8776,498,3872
1784660004.8804,495,3737
1784660004.8826,503,3841
1784660004.8852,506,3758
1784660004.8875,492,3767
1784660004.8901,488,3748
1784660004.8925,497,3785
1784660004.8953,483,3748
1784660004.8977,498,3827
1784660004.9005,499,3810
1784660004.9031,498,3845
1784660004.9054,504,3670
1784660004.9079,506,3804
1784660004.9107,492,3810
1784660004.9133,496,3787
1784660004.9160,498,3828
1784660004.9185,506,3857
1784660004.9212,508,3849
1784660004.9235,494,3773
1784660004.9262,506,3767
1784660004.9285,498,3839
1784660004.9308,503,3780
1784660004.9333,497,3888
1784660004.9356,500,3734
1784660004.9380,494,3761
1784660004.9407,497,3868
1784660004.9431,499,3846
1784660004.9456,494,3869
1784660004.9484,509,3769
1784660004.9510,492,3809
1784660004.9536,498,3793
1784660004.9564,504,3871
1784660004.9590,494,3865
1784660004.9614,501,3758
1784660004.9641,491,3690
1784660004.9664,485,3782
1784660004.9688,488,3702
1784660004.9715,486,3864
1784660004.9743,493,3800
1784660004.9770,487,3886
1784660004.9797,493,3782
1784660004.9822,500,3723
1784660004.9844,505,3780
1784660004.9870,494,3807
1784660004.9893,499,3916
1784660004.9916,492,3760
1784660004.9940,500,3729
1784660004.9963,494,3824
1784660004.9986,492,3844
1784660005.0010,514,3796
1784660005.0035,504,3784
1784660005.0061,500,3752
1784660005.0086,504,3720
1784660005.0108,495,3766
1784660005.0130,488,3919
1784660005.0155,500,3759
1784660005.0181,506,3693
1784660005.0204,502,3799
1784660005.0229,496,3848
1784660005.0253,500,3773
1784660005.0281,497,3776
1784660005.0304,498,3860
1784660005.0326,493,3819
1784660005.0353,489,3845
1784660005.0376,499,3822
1784660005.0403,495,3844
1784660005.0431,500,3824
1784660005.0454,503,3794
1784660005.0476,498,3779
1784660005.0501,496,3719
1784660005.0523,496,3770
1784660005.0549,495,3805
1784660005.0572,492,3797
1784660005.0598,503,3789
1784660005.0620,500,3815
1784660005.0647,489,3857
1784660005.0674,495,3844
1784660005.0697,501,3876
1784660005.0724,494,3827
1784660005.0749,508,3793
1784660005.0775,510,3820
1784660005.0801,501,3826
1784660005.0825,502,3695
1784660005.1623,500,3838
1784660005.1648,505,3796
1784660005.1670,500,3740
1784660005.1697,497,3811
1784660005.1725,502,3799
1784660005.1748,512,3856
1784660005.1771,495,3844
1784660005.1798,500,3795
1784660005.1826,500,3792
1784660005.1853,504,3896
1784660005.1877,509,3805
1784660005.1903,501,3860
1784660005.1928,509,3773
1784660005.1952,502,3893
1784660005.1978,499,3765
1784660005.2006,509,3812
1784660005.2030,503,3843
1784660005.2057,497,3832
1784660005.2083,502,3887
1784660005.2110,490,3818
1784660005.2136,493,3766
1784660005.2159,495,3763
1784660005.2181,492,3865
1784660005.2204,494,3779
1784660005.2232,494,3782
1784660005.2255,506,3747
1784660005.2280,497,3787
1784660005.2306,501,3794
1784660005.2333,506,3725
1784660005.2361,492,3832
1784660005.2387,503,3705
1784660005.2412,508,3717
1784660005.2438,500,3763
1784660005.2464,502,3669
1784660005.2489,494,3816
1784660005.2517,500,3776
1784660005.2544,495,3750
1784660005.2572,496,3818
1784660005.2594,503,3834
1784660005.2619,505,3805
1784660005.2645,509,3800
1784660005.2672,493,3836
1784660005.2699,496,3858
1784660005.2723,505,3712
1784660005.2750,494,3736
1784660005.2775,504,3900
1784660005.2799,489,3794
1784660005.2825,499,3812
1784660005.2848,494,3840
1784660005.2872,495,3800
1784660005.2898,483,3769
1784660005.2921,496,3728
1784660005.2948,494,3786
1784660005.2971,491,3798
1784660005.2997,499,3813
1784660005.3020,492,3823
1784660005.3045,502,3854
1784660005.3070,481,3877
1784660005.3097,500,3855
1784660005.3123,508,3807
1784660005.3147,496,3790
1784660005.3175,495,3818
1784660005.3203,486,3758
1784660005.3227,497,3752
1784660005.3251,497,3861
1784660005.3274,497,3776
1784660005.3299,496,3733
1784660005.3324,505,3799
1784660005.3350,503,3783
1784660005.3373,493,3753
1784660005.3399,494,3822
1784660005.3426,491,3817
1784660005.3453,504,3907
1784660005.3477,498,3769
1784660005.3505,494,3799
1784660005.3531,493,3800
1784660005.3557,495,3785
1784660005.3584,505,3797
1784660005.3608,496,3767
1784660005.3633,507,3781
1784660005.3656,500,3776
1784660005.3680,502,3801
1784660005.3706,497,3689
1784660005.3733,488,3823
1784660005.3760,496,3801
1784660005.3788,511,3687
1784660005.3813,500,3787
1784660005.3841,501,3816
1784660005.3867,498,3824
1784660005.3889,504,3830
1784660005.3912,502,3817
1784660005.3938,498,3880
1784660005.3963,491,3775
1784660005.3990,498,3836
1784660005.4013,503,3673
1784660005.4037,492,3777
1784660005.4062,492,3725
1784660005.4089,502,3701
1784660005.4113,487,3797
1784660005.4141,510,3884
1784660005.4167,501,3859
1784660005.4190,494,3838
1784660005.4215,489,3845
1784660005.4241,499,3797
1784660005.4266,498,3802
1784660005.4291,490,3769
1784660005.4317,497,3838
1784660005.4343,493,3782
1784660005.4369,501,3715
1784660005.4393,504,3859
1784660005.4420,500,3785
1784660005.4444,491,3889
1784660005.4467,499,3785
1784660005.4490,489,3869
1784660005.4513,494,3729
1784660005.4541,498,3861
1784660005.4566,491,3858
1784660005.4592,504,3879
1784660005.4619,502,3800
1784660005.4643,502,3820
1784660005.4670,497,3698
1784660005.4697,495,3809
1784660005.4721,500,3817
1784660005.4746,498,3726
1784660005.4772,501,3792
1784660005.4798,496,3825
1784660005.4824,509,3794
1784660005.4849,501,3812
1784660005.4873,503,3775
1784660005.4899,487,3756
1784660005.4926,489,3880
1784660005.4950,495,3776
1784660005.4974,502,3739
1784660005.5001,497,3721
1784660005.5023,501,3830
1784660005.5049,508,3770
1784660005.5076,492,3826
1784660005.5101,495,3821
1784660005.5128,489,3846
1784660005.5151,495,3825
1784660005.5174,492,3794
1784660005.5200,504,3817
1784660005.5226,494,3777
1784660005.5250,492,3856
1784660005.5273,504,3824
1784660005.5299,503,3809
1784660005.5322,495,3737
1784660005.5346,502,3772
1784660005.5370,493,3791
1784660005.5393,502,3774
1784660005.5416,497,3810
1784660005.5442,495,3818
1784660005.5466,488,3782
1784660005.5493,497,3767
1784660005.5520,504,3752
1784660005.5548,502,3865
1784660005.6136,507,3729
1784660005.6163,509,3921
1784660005.6188,499,3762
1784660005.6210,505,3767
1784660005.6236,498,3798
1784660005.6259,504,3793
1784660005.6286,496,3846
1784660005.6312,504,3801
1784660005.6338,491,3843
1784660005.6362,499,3887
1784660005.6386,495,3820
1784660005.6412,497,3842
1784660005.6437,500,3775
1784660005.6461,492,3802
1784660005.6488,570,3858
1784660005.6511,498,3896
1784660005.6536,497,3795
1784660005.6563,501,3795
1784660005.6588,492,3845
1784660005.6611,507,3901
1784660005.6637,510,3784
1784660005.6664,504,3794
1784660005.6691,498,3857
1784660005.6713,497,3826
1784660005.6738,496,3853
1784660005.6765,506,3800
1784660005.6789,494,3814
1784660005.6813,496,3849
1784660005.6836,500,3763
1784660005.6862,491,3857
1784660005.6885,505,3867
1784660005.6912,490,3809
1784660005.6938,487,3795
1784660005.6965,494,3752
1784660005.6989,488,3853
1784660005.7016,489,3742
1784660005.7040,505,3792
1784660005.7066,495,3890
1784660005.7089,502,3795
1784660005.7114,487,3793
1784660005.7140,486,3827
1784660005.7163,509,3739
1784660005.7189,508,3796
1784660005.7211,496,3826
1784660005.7239,496,3829
1784660005.7264,497,3731
1784660005.7287,500,3811
1784660005.7311,505,3895
1784660005.7336,492,3857
1784660005.7359,497,3861
1784660005.7383,501,3765
1784660005.7406,487,3826
1784660005.7429,504,3811
1784660005.7452,506,3825
1784660005.7475,502,3835
1784660005.7500,494,3799
1784660005.7527,491,3801
1784660005.7553,489,3790
1784660005.7578,504,3812
1784660005.7601,504,3762
1784660005.7627,499,3828
1784660005.7650,502,3772
1784660005.7676,502,3868
1784660005.7704,476,3793
1784660005.7729,496,3792
1784660005.7756,501,3745
1784660005.7780,495,3862
1784660005.7802,497,3813
1784660005.7826,501,3777
1784660005.7851,501,3714
1784660005.7878,501,3812
1784660005.7904,493,3855
1784660005.7927,505,3763
1784660005.7950,496,3746
1784660005.7974,496,3802
1784660005.7996,508,3821
1784660005.8024,510,3785
1784660005.8050,502,3832
1784660005.8076,510,3807
1784660005.8099,502,3792
1784660005.8124,497,3786
1784660005.8149,504,3775
1784660005.8176,496,3774
1784660005.8200,495,3791
1784660005.8224,505,3837
1784660005.8252,501,3745
1784660005.8279,506,3900
1784660005.8305,498,3846
1784660005.8328,500,3772
1784660005.8352,497,3808
1784660005.8380,490,3787
1784660005.8402,502,3785
1784660005.8425,503,3763
1784660005.8447,491,3751
1784660005.8470,497,3821
1784660005.8494,499,3708
1784660005.8518,491,3736
1784660005.8545,497,3857
1784660005.8567,499,3733
1784660005.8594,502,3692
1784660005.8619,496,3761
1784660005.8647,497,3764
1784660005.8674,495,3851
1784660005.9445,498,3779
1784660005.9889,494,3820
1784660005.9915,485,3808
1784660005.9942,506,3783
1784660005.9967,492,3807
1784660005.9994,497,3729
1784660006.0019,480,3820
1784660006.0044,503,3711
1784660006.0070,500,3760
1784660006.0092,508,3767
1784660006.0119,498,3874
1784660006.0142,503,3775
1784660006.0165,494,3716
1784660006.0189,494,3851
1784660006.0211,503,3883
1784660006.0234,505,3908
1784660006.0256,503,3775
1784660006.0283,502,3759
1784660006.0307,499,3771
1784660006.0330,496,3877
1784660006.0354,503,3833
1784660006.0379,513,3762
1784660006.0403,483,3720
1784660006.0425,501,3776
1784660006.0451,508,3815
1784660006.0476,497,3791
1784660006.0499,496,3818
1784660006.0522,492,3733
1784660006.0549,511,3831
1784660006.0573,513,3808
1784660006.1228,495,3837
1784660006.1251,501,3796
1784660006.1274,498,3783
1784660006.1302,492,3770
1784660006.1325,497,3789
1784660006.1350,500,3786
1784660006.1373,500,3831
1784660006.1401,503,3796
1784660006.1427,500,3852
1784660006.1449,506,3835
1784660006.1474,515,3776
1784660006.1502,497,3793
1784660006.1527,501,3738
1784660006.1555,500,3863
1784660006.1581,495,3803
1784660006.1605,491,3766
1784660006.1631,493,3754
1784660006.1655,491,3766
1784660006.1681,490,3756
1784660006.1706,494,3740
1784660006.1729,505,3787
1784660006.1754,494,3803
1784660006.1777,492,3773
1784660006.1799,499,3854
1784660006.1821,504,3778
1784660006.1848,501,3692
1784660006.1875,497,3825
1784660006.1898,508,3791
1784660006.1923,503,3833
1784660006.1947,506,3790
1784660006.1975,495,3742
1784660006.2003,498,3822
1784660006.2029,499,3818
1784660006.2057,491,3637
1784660006.2084,507,3800
1784660006.2106,496,3854
1784660006.2132,488,3905
1784660006.2159,490,3761
1784660006.2183,492,3811
1784660006.2208,494,3831
1784660006.2235,480,3863
1784660006.2262,496,3817
1784660006.2286,495,3808
1784660006.2310,504,3751
1784660006.2337,499,3832
1784660006.2363,488,3746
1784660006.2388,488,3732
1784660006.2412,497,3883
1784660006.2437,497,3818
1784660006.2460,491,3794
1784660006.2486,504,3846
1784660006.2510,499,3784
1784660006.2536,502,3766
1784660006.2561,493,3825
1784660006.2585,499,3887
1784660006.2610,494,3813
1784660006.2636,485,3767
1784660006.2662,486,3816
1784660006.2688,496,3815
1784660006.2714,507,3734
1784660006.2738,499,3768
1784660006.2762,495,3794
1784660006.2785,492,3783
1784660006.2809,495,3827
1784660006.2833,499,3847
1784660006.2856,498,3921
1784660006.2880,501,3793
1784660006.2904,498,3790
1784660006.2927,496,3768
1784660006.2952,493,3791
1784660006.2980,490,3695
1784660006.3005,499,3802
1784660006.3028,506,3859
1784660006.3052,579,3786
1784660006.3077,496,3821
1784660006.3103,482,3805
1784660006.3127,498,3818
1784660006.3150,499,3862
1784660006.3176,501,3906
1784660006.3199,487,3831
1784660006.3224,506,3787
1784660006.3249,497,3801
1784660006.3275,496,3777
1784660006.3299,499,3856
1784660006.3321,487,3786
1784660006.3347,492,3795
1784660006.3369,494,3755
1784660006.3395,483,3796
1784660006.3420,490,3811
1784660006.3447,495,3854
1784660006.3475,503,3839
1784660006.3498,505,3862
1784660006.3520,503,3790
1784660006.3543,504,3832
1784660006.3565,499,3802
1784660006.3590,501,3723
1784660006.3613,489,3727
1784660006.3640,495,3762
1784660006.3667,497,3788
1784660006.3690,502,3758
1784660006.3713,499,3748
1784660006.3740,498,3810
1784660006.3766,496,3753
1784660006.3790,496,3732
1784660006.3813,509,3816
1784660006.3838,500,3803
1784660006.3866,494,3736
1784660006.3891,501,3721
1784660006.3914,494,3766
1784660006.3936,489,3781
1784660006.3959,505,3802
1784660006.3985,507,3733
1784660006.4008,491,3752
1784660006.4031,511,3807
1784660006.4059,489,3766
1784660006.4081,497,3765
1784660006.4105,502,3699
1784660006.4131,486,3803
1784660006.4155,494,3821
1784660006.4180,503,3763
1784660006.4202,494,3794
1784660006.4227,495,3790
1784660006.4252,492,3789
1784660006.4278,492,3756
1784660006.4305,500,3828
1784660006.4333,496,3782
1784660006.4358,499,3702
1784660006.4385,502,3797
1784660006.4408,497,3765
1784660006.4431,499,3708
1784660006.4457,504,3765
1784660006.4485,506,3671
1784660006.4508,504,3780
1784660006.4533,499,3776
1784660006.4558,507,3707
1784660006.4586,497,3752
1784660006.4613,507,3751
1784660006.4636,500,3750
1784660006.4663,505,3707
1784660006.4686,500,3707
1784660006.4713,500,3671
1784660006.4741,504,3693
1784660006.4766,494,3697
1784660006.4790,502,3719
1784660006.4813,507,3732
1784660006.4839,494,3633
1784660006.4862,501,3729
1784660006.4888,493,3723
1784660006.4912,501,3701
1784660006.4938,501,3681
1784660006.4961,498,3805
1784660006.4986,494,3628
1784660006.5008,507,3826
1784660006.5033,491,3694
1784660006.5059,499,3796
1784660006.5082,501,3770
1784660006.5105,483,3668
1784660006.5129,509,3649
1784660006.5153,498,3718
1784660006.5178,503,3742
1784660006.5205,494,3692
1784660006.5228,494,3749
1784660006.5251,490,3731
1784660006.5275,495,3766
1784660006.5301,505,3779
1784660006.5328,489,3764
1784660006.5351,500,3644
1784660006.5375,491,3716
1784660006.5401,501,3744
1784660006.5423,495,3777
1784660006.5451,494,3801
1784660006.5473,487,3832
1784660006.5500,480,3686
1784660006.5526,501,3774
1784660006.5549,495,3704
1784660006.5576,498,3705
1784660006.5603,499,3762
1784660006.5630,502,3740
1784660006.5655,498,3690
1784660006.5680,495,3725
1784660006.5706,498,3709
1784660006.5731,492,3725
1784660006.5758,499,3721
1784660006.5783,498,3789
1784660006.5806,488,3705
1784660006.5833,503,3699
1784660006.5857,504,3780
1784660006.5880,496,3675
1784660006.5904,491,3766
1784660006.5927,482,3737
1784660006.5951,498,3819
1784660006.5977,504,3706
1784660006.6004,507,3729
1784660006.6030,511,3765
1784660006.6052,502,3716
1784660006.6076,498,3683
1784660006.6102,487,3720
1784660006.6128,491,3720
1784660006.6154,498,3790
1784660006.6177,497,3740
1784660006.6203,495,3708
1784660006.6230,502,3699
1784660006.6257,494,3764
1784660006.6284,498,3638
1784660006.6310,503,3664
1784660006.6337,508,3782
1784660006.6360,501,3830
1784660006.6385,499,3717
1784660006.6408,499,3663
1784660006.6435,508,3762
1784660006.6462,505,3641
1784660006.6488,503,3698
1784660006.6512,496,3699
1784660006.6535,502,3719
1784660006.6560,499,3704
1784660006.6585,498,3753
1784660006.6607,506,3750
1784660006.6635,506,3673
1784660006.6660,492,3715
1784660006.6683,502,3757
1784660006.6710,504,3740
1784660006.6734,490,3709
1784660006.6758,497,3763
1784660006.6786,496,3687
1784660006.6808,500,3660
1784660006.6831,499,3709
1784660006.6858,499,3754
1784660006.6883,504,3756
1784660006.6910,499,3754
1784660006.6933,495,3713
1784660006.6961,497,3689
1784660006.6985,487,3688
1784660006.7013,501,3754
1784660006.7038,496,3673
1784660006.7062,496,3740
1784660006.7088,502,3756
1784660006.7115,500,3604
1784660006.7137,485,3664
1784660006.7164,489,3707
1784660006.7190,487,3728
1784660006.7216,499,3624
1784660006.7239,499,3689
1784660006.7262,494,3745
1784660006.7289,494,3693
1784660006.7315,498,3667
1784660006.7341,496,3698
1784660006.7364,488,3694
1784660006.7391,496,3795
1784660006.7413,508,3740
1784660006.7441,488,3699
1784660006.7465,489,3714
1784660006.7492,502,3761
1784660006.7519,500,3668
1784660006.7544,497,3752
1784660006.7570,503,3689
1784660006.7595,494,3679
1784660006.7618,488,3695
1784660006.7643,488,3683
1784660006.7669,502,3722
1784660006.7693,497,3724
1784660006.7718,498,3718
1784660006.7746,497,3680
1784660006.7771,508,3719
1784660006.7794,494,3766
1784660006.7817,502,3761
1784660006.7841,489,3723
1784660006.7866,502,3730
1784660006.7892,495,3669
1784660006.7917,494,3732
1784660006.7941,500,3701
1784660006.7966,500,3740
1784660006.7993,494,3586
1784660006.8018,505,3710
1784660006.8040,498,3706
1784660006.8063,498,3687
1784660006.8091,502,3626
1784660006.8117,508,3768
1784660006.8143,490,3730
1784660006.8166,489,3721
1784660006.8193,480,3759
1784660006.8219,510,3685
1784660006.8245,492,3692
1784660006.8270,505,3753
1784660006.8295,504,3739
1784660006.8323,503,3633
1784660006.8350,509,3647
1784660006.8372,496,3711
1784660006.8398,504,3714
1784660006.8425,498,3669
1784660006.8450,497,3610
1784660006.8478,496,3720
1784660006.8502,500,3718
1784660006.8526,498,3696
