host_time_s,chA_raw,chB_env
1784657093.4033,611,3496
1784657093.4066,609,3477
1784657093.4100,608,3472
1784657093.4126,603,3469
1784657093.4152,601,3456
1784657093.4179,599,3445
1784657093.4205,595,3439
1784657093.4266,593,3428
1784657093.4286,592,3418
1784657093.4308,588,3408
1784657093.4330,586,3400
1784657093.4350,583,3389
1784657093.4375,579,3382
1784657093.4398,572,3385
1784657093.4421,572,3362
1784657093.4444,573,3365
1784657093.4467,572,3351
1784657093.4492,568,3337
1784657093.4515,570,3328
1784657093.4538,566,3322
1784657093.4560,564,3310
1784657093.4583,561,3311
1784657093.4605,558,3294
1784657093.4627,560,3277
1784657093.4650,557,3282
1784657093.4672,557,3267
1784657093.4734,554,3272
1784657093.4761,552,3258
1784657093.4790,549,3252
1784657093.4815,547,3238
1784657093.4841,545,3235
1784657093.4874,544,3219
1784657093.4908,543,3217
1784657093.4940,542,3211
1784657093.4968,543,3206
1784657093.4996,540,3217
1784657093.5033,534,3205
1784657093.5072,532,3184
1784657093.5109,530,3178
1784657093.5136,530,3174
1784657093.5161,527,3158
1784657093.5225,529,3162
1784657093.5252,526,3146
1784657093.5279,525,3137
1784657093.5304,524,3131
1784657093.5331,519,3128
1784657093.5363,518,3120
1784657093.5396,516,3096
1784657093.5427,514,3112
1784657093.5454,518,3100
1784657093.5480,514,3092
1784657093.5513,513,3078
1784657093.5553,513,3085
1784657093.5588,510,3060
1784657093.5616,508,3066
1784657093.5644,499,3069
1784657093.5669,501,3052
1784657093.5696,500,3047
1784657093.5721,497,3044
1784657093.5747,496,3050
1784657093.5772,495,3024
1784657093.5806,489,3025
1784657093.5858,494,3036
1784657093.5886,493,3028
1784657093.5912,491,3053
1784657093.5937,494,3031
1784657093.5966,496,3044
1784657093.5999,495,3028
1784657093.6030,496,3041
1784657093.6064,498,3053
1784657093.6096,496,3073
1784657093.6130,494,3056
1784657093.6157,494,3029
1784657093.6184,494,3056
1784657093.6210,496,3032
1784657093.6238,492,3041
1784657093.6264,494,3043
1784657093.6321,495,3041
1784657093.6342,492,3038
1784657093.6364,494,3052
1784657093.6385,498,3054
1784657093.6409,498,3049
1784657093.6432,498,3039
1784657093.6455,499,3040
1784657093.6480,497,3029
1784657093.6504,498,3039
1784657093.6527,492,3009
1784657093.6549,491,3008
1784657093.6571,492,3033
1784657093.6594,492,3039
1784657093.6617,493,3036
1784657093.6640,493,3029
1784657093.6664,495,3035
1784657093.6686,494,3025
1784657093.6708,496,3074
1784657093.6732,489,3030
1784657093.6794,492,3019
1784657093.6816,494,3035
1784657093.6838,495,3040
1784657093.6861,495,3029
1784657093.6885,493,3031
1784657093.6908,493,3031
1784657093.6931,493,3014
1784657093.6954,488,3023
1784657093.6978,491,3048
1784657093.7002,492,3016
1784657093.7025,489,3024
1784657093.7048,496,3105
1784657093.7074,499,3050
1784657093.7097,504,3082
1784657093.7119,508,3087
1784657093.7142,508,3088
1784657093.7166,506,3089
1784657093.7189,504,3071
1784657093.7222,502,3074
1784657093.7271,500,3058
1784657093.7294,500,3056
1784657093.7316,498,3057
1784657093.7339,497,3033
1784657093.7364,496,3035
1784657093.7387,490,3032
1784657093.7410,493,3055
1784657093.7432,492,3033
1784657093.7456,498,3036
1784657093.7482,495,3016
1784657093.7507,495,3023
1784657093.7530,495,3025
1784657093.7553,493,3025
1784657093.7575,490,3018
1784657093.7598,489,3001
1784657093.7620,489,3003
1784657093.7645,488,3017
1784657093.7668,490,3022
1784657093.7724,492,3020
1784657093.7752,492,3022
1784657093.7780,492,3015
1784657093.7805,487,3015
1784657093.7830,490,3024
1784657093.7861,489,3024
1784657093.7893,486,3008
1784657093.7922,481,3005
1784657093.7954,490,3008
1784657093.7982,492,3019
1784657093.8012,493,3029
1784657093.8039,492,3026
1784657093.8067,492,3039
1784657093.8092,495,3050
1784657093.8117,495,3057
1784657093.8145,496,3054
1784657093.8209,497,3052
1784657093.8235,498,3040
1784657093.8260,495,3034
1784657093.8285,496,3029
1784657093.8311,492,3028
1784657093.8343,490,3018
1784657093.8386,493,3040
1784657093.8430,496,3054
1784657093.8468,497,3053
1784657093.8504,498,3055
1784657093.8541,497,3049
1784657093.8579,498,3041
1784657093.8616,497,3036
1784657093.8682,495,3035
1784657093.8709,498,3055
1784657093.8736,494,3083
1784657093.8762,497,3053
1784657093.8789,498,3058
1784657093.8819,500,3053
1784657093.8852,502,3039
1784657093.8882,499,3042
1784657093.8910,497,3033
1784657093.8937,493,3031
1784657093.8970,492,3019
1784657093.9001,494,3031
1784657093.9038,493,3022
1784657093.9073,493,3023
1784657093.9104,493,3020
1784657093.9161,491,3019
1784657093.9182,490,3004
1784657093.9203,489,3037
1784657093.9224,492,3034
1784657093.9245,492,3044
1784657093.9269,491,3028
1784657093.9293,492,3051
1784657093.9320,492,3018
1784657093.9344,491,3008
1784657093.9366,495,3023
1784657093.9388,496,3047
1784657093.9411,497,3052
1784657093.9434,500,3070
1784657093.9457,511,3111
1784657093.9481,515,3114
1784657093.9504,511,3091
1784657093.9527,511,3087
1784657093.9549,507,3087
1784657093.9572,503,3078
1784657093.9634,503,3064
1784657093.9656,501,3059
1784657093.9676,498,3054
1784657093.9696,499,3036
1784657093.9719,502,3052
1784657093.9744,501,3048
1784657093.9767,498,3036
1784657093.9789,494,3032
1784657093.9817,493,3022
1784657093.9841,491,3010
1784657093.9865,491,3022
1784657093.9887,491,3024
1784657093.9913,492,3047
1784657093.9935,498,3063
1784657093.9957,501,3089
1784657093.9979,501,3081
1784657094.0001,501,3080
1784657094.0024,500,3074
1784657094.0062,498,3054
1784657094.0125,498,3053
1784657094.0153,498,3045
1784657094.0179,495,3035
1784657094.0205,495,3040
1784657094.0237,493,3023
1784657094.0270,490,3020
1784657094.0300,492,3034
1784657094.0330,493,3045
1784657094.0365,497,3070
1784657094.0402,498,3060
1784657094.0435,499,3055
1784657094.0459,498,3045
1784657094.0486,498,3034
1784657094.0512,494,3033
1784657094.0539,494,3031
1784657094.0566,496,3060
1784657094.0592,499,3066
1784657094.0619,507,3098
1784657094.0645,507,3102
1784657094.0670,510,3091
1784657094.0732,509,3088
1784657094.0759,507,3079
1784657094.0786,507,3069
1784657094.0812,506,3055
1784657094.0845,501,3056
1784657094.0877,499,3048
1784657094.0907,496,3040
1784657094.0943,498,3037
1784657094.0970,495,3027
1784657094.1002,494,3044
1784657094.1040,491,3011
1784657094.1076,495,3044
1784657094.1107,493,3015
1784657094.1134,495,3031
1784657094.1194,496,3018
1784657094.1221,493,3024
1784657094.1249,491,3013
1784657094.1275,495,3008
1784657094.1301,496,3036
1784657094.1330,499,3060
1784657094.1361,499,3053
1784657094.1393,498,3058
1784657094.1427,498,3056
1784657094.1454,499,3042
1784657094.1481,499,3049
1784657094.1514,499,3045
1784657094.1553,495,3009
1784657094.1591,494,3034
1784657094.1619,496,3020
1784657094.1677,490,3021
1784657094.1698,485,3018
1784657094.1720,494,3046
1784657094.1740,492,3048
1784657094.1762,496,3040
1784657094.1788,495,3025
1784657094.1815,493,3037
1784657094.1840,491,3027
1784657094.1863,493,3040
1784657094.1885,494,3043
1784657094.1907,495,3052
1784657094.1930,494,3040
1784657094.1952,496,3036
1784657094.1976,495,3028
1784657094.1999,492,3024
1784657094.2022,490,3012
1784657094.2046,489,3017
1784657094.2068,492,3030
1784657094.2102,495,3054
1784657094.2151,501,3051
1784657094.2174,500,3053
1784657094.2195,505,3045
1784657094.2217,504,3064
1784657094.2242,507,3085
1784657094.2265,503,3065
1784657094.2288,500,3063
1784657094.2315,501,3061
1784657094.2338,500,3050
1784657094.2360,499,3041
1784657094.2384,498,3037
1784657094.2406,495,3026
1784657094.2430,492,3025
1784657094.2453,497,3060
1784657094.2475,500,3077
1784657094.2497,506,3089
1784657094.2519,506,3094
1784657094.2541,519,3087
1784657094.2599,513,3073
1784657094.2628,511,3085
1784657094.2656,510,3074
1784657094.2682,503,3058
1784657094.2708,500,3059
1784657094.2741,498,3048
1784657094.2771,499,3046
1784657094.2805,500,3054
1784657094.2838,512,3042
1784657094.2873,507,3038
1784657094.2912,501,3031
1784657094.2942,496,3027
1784657094.2974,494,3025
1784657094.3002,492,3019
1784657094.3030,494,3006
1784657094.3089,496,3046
1784657094.3110,495,3040
1784657094.3132,497,3030
1784657094.3154,495,3027
1784657094.3176,492,3036
1784657094.3200,495,3032
1784657094.3224,496,3041
1784657094.3247,498,3024
1784657094.3269,499,3035
1784657094.3293,498,3031
1784657094.3322,494,3030
1784657094.3345,495,3025
1784657094.3367,491,3016
1784657094.3389,492,3004
1784657094.3413,487,3010
1784657094.3435,488,3018
1784657094.3458,493,3025
1784657094.3481,494,3036
1784657094.3525,496,3039
1784657094.3564,497,3036
1784657094.3586,494,3023
1784657094.3606,491,3023
1784657094.3629,491,3027
1784657094.3654,491,3031
1784657094.3679,491,3022
1784657094.3701,495,3029
1784657094.3725,494,3037
1784657094.3747,495,3030
1784657094.3769,493,3033
1784657094.3792,491,3032
1784657094.3820,490,3022
1784657094.3844,489,3015
1784657094.3867,491,3027
1784657094.3890,496,3052
1784657094.3914,498,3061
1784657094.3937,505,3096
1784657094.3960,505,3095
1784657094.4022,504,3076
1784657094.4049,499,3070
1784657094.4077,501,3058
1784657094.4102,499,3056
1784657094.4130,499,3047
1784657094.4159,502,3064
1784657094.4194,502,3061
1784657094.4228,499,3048
1784657094.4260,507,3076
1784657094.4289,505,3092
1784657094.4313,500,3062
1784657094.4352,498,3050
1784657094.4388,498,3043
1784657094.4422,498,3040
1784657094.4470,496,3041
1784657094.4508,496,3037
1784657094.4530,493,3018
1784657094.4550,494,3033
1784657094.4571,495,3007
1784657094.4597,500,3044
1784657094.4624,498,3040
1784657094.4651,509,3060
1784657094.4675,501,3066
1784657094.4697,499,3044
1784657094.4720,498,3034
1784657094.4744,496,3039
1784657094.4768,493,3030
1784657094.4791,493,3023
1784657094.4814,492,3021
1784657094.4836,490,3018
1784657094.4858,490,3016
1784657094.4881,493,3038
1784657094.4904,489,3057
1784657094.4963,490,3046
1784657094.4986,491,3058
1784657094.5009,493,3045
1784657094.5031,492,3036
1784657094.5055,498,3047
1784657094.5078,496,3043
1784657094.5101,496,3026
1784657094.5124,502,3018
1784657094.5150,500,3043
1784657094.5174,497,3041
1784657094.5196,496,3041
1784657094.5218,494,3009
1784657094.5241,492,3023
1784657094.5265,493,3033
1784657094.5288,494,3030
1784657094.5310,493,3023
1784657094.5333,493,3025
1784657094.5356,495,3037
1784657094.5378,500,3065
1784657094.5437,510,3119
1784657094.5459,510,3155
1784657094.5483,510,3106
1784657094.5506,510,3092
1784657094.5529,509,3095
1784657094.5556,509,3087
1784657094.5579,504,3071
1784657094.5602,504,3077
1784657094.5626,502,3057
1784657094.5654,499,3060
1784657094.5676,499,3046
1784657094.5699,498,3045
1784657094.5724,498,3035
1784657094.5747,511,3052
1784657094.5769,508,3046
1784657094.5792,505,3053
1784657094.5816,499,3052
1784657094.5838,501,3067
1784657094.5881,501,3058
1784657094.5924,501,3037
1784657094.5951,500,3051
1784657094.5975,500,3030
1784657094.5997,499,3031
1784657094.6022,494,3023
1784657094.6056,490,3021
1784657094.6091,495,3018
1784657094.6124,501,3070
1784657094.6157,510,3092
1784657094.6188,511,3089
1784657094.6225,509,3094
1784657094.6256,511,3090
1784657094.6291,508,3083
1784657094.6316,498,3067
1784657094.6378,499,3070
1784657094.6399,500,3055
1784657094.6419,498,3049
1784657094.6440,498,3040
1784657094.6462,496,3034
1784657094.6486,496,3042
1784657094.6514,505,3054
1784657094.6536,498,3042
1784657094.6558,497,3010
1784657094.6581,494,3054
1784657094.6604,500,3070
1784657094.6628,507,3090
1784657094.6656,508,3095
1784657094.6679,507,3081
1784657094.6702,505,3079
1784657094.6725,502,3068
1784657094.6747,501,3060
1784657094.6770,501,3055
1784657094.6794,500,3056
1784657094.6861,504,3063
1784657094.6884,501,3057
1784657094.6906,507,3072
1784657094.6929,509,3087
1784657094.6954,505,3065
1784657094.6977,500,3052
1784657094.7000,499,3052
1784657094.7022,498,3050
1784657094.7045,498,3034
1784657094.7067,499,3026
1784657094.7090,496,3021
1784657094.7114,497,3033
1784657094.7141,501,3050
1784657094.7167,503,3097
1784657094.7189,508,3127
1784657094.7211,511,3093
1784657094.7234,510,3120
1784657094.7256,511,3108
1784657094.7299,510,3098
1784657094.7341,510,3091
1784657094.7368,509,3080
1784657094.7395,505,3076
1784657094.7420,502,3063
1784657094.7451,500,3061
1784657094.7481,501,3057
1784657094.7517,499,3046
1784657094.7554,499,3047
1784657094.7587,499,3035
1784657094.7615,499,3028
1784657094.7641,497,3021
1784657094.7669,501,3056
1784657094.7698,496,3046
1784657094.7727,498,3037
1784657094.7775,497,3038
1784657094.7818,497,2998
1784657094.7846,496,3051
1784657094.7871,505,3067
1784657094.7897,501,3062
1784657094.7928,499,3052
1784657094.7961,494,3053
1784657094.7994,496,3041
1784657094.8031,495,3015
1784657094.8068,495,3026
1784657094.8095,496,3045
1784657094.8123,496,3040
1784657094.8150,510,3034
1784657094.8175,508,3045
1784657094.8200,502,3063
1784657094.8226,499,3042
1784657094.8314,487,3039
1784657094.8335,489,3032
1784657094.8356,491,3036
1784657094.8376,500,3064
1784657094.8403,504,3064
1784657094.8425,499,3072
1784657094.8448,502,3071
1784657094.8474,484,3066
1784657094.8498,493,3059
1784657094.8521,493,3054
1784657094.8544,498,3050
1784657094.8565,498,3052
1784657094.8586,497,3039
1784657094.8610,495,3003
1784657094.8633,494,3036
1784657094.8656,494,3035
1784657094.8679,494,3029
1784657094.8702,495,3037
1784657094.8725,497,3033
1784657094.8746,494,3024
1784657094.8770,496,3017
1784657094.8794,491,3024
1784657094.8816,499,3054
1784657094.8838,497,3033
1784657094.8898,494,3041
1784657094.8925,499,3056
1784657094.8953,506,3079
1784657094.8979,504,3070
1784657094.9007,503,3066
1784657094.9037,501,3056
1784657094.9070,500,3045
1784657094.9100,497,3041
1784657094.9131,499,3035
1784657094.9164,507,3103
1784657094.9197,508,3099
1784657094.9232,510,3096
1784657094.9263,509,3087
1784657094.9289,508,3067
1784657094.9315,502,3061
1784657094.9375,495,3054
1784657094.9396,502,3032
1784657094.9417,502,3062
1784657094.9439,500,3054
1784657094.9462,497,3046
1784657094.9487,497,3035
1784657094.9510,498,3073
1784657094.9533,497,3040
1784657094.9555,502,3060
1784657094.9577,503,3050
1784657094.9599,499,3038
1784657094.9622,498,3054
1784657094.9652,500,3049
1784657094.9675,500,3054
1784657094.9697,499,3028
1784657094.9719,499,3040
1784657094.9742,497,3032
1784657094.9765,494,3030
1784657094.9787,496,3021
1784657094.9848,490,3022
1784657094.9876,490,3020
1784657094.9902,490,3020
1784657094.9927,491,3009
1784657094.9954,491,3014
1784657094.9987,495,3005
1784657095.0020,492,3036
1784657095.0052,492,3047
1784657095.0084,491,3033
1784657095.0111,492,3023
1784657095.0139,492,3025
1784657095.0170,492,3024
1784657095.0204,491,3019
1784657095.0240,491,3010
1784657095.0268,494,3058
1784657095.0329,500,3092
1784657095.0350,498,3082
1784657095.0372,497,3071
1784657095.0392,493,3068
1784657095.0415,496,3046
1784657095.0436,497,3050
1784657095.0463,497,3028
1784657095.0489,494,3035
1784657095.0512,494,3040
1784657095.0535,495,3039
1784657095.0557,494,3029
1784657095.0579,492,3024
1784657095.0604,498,3048
1784657095.0628,497,3050
1784657095.0650,505,3077
1784657095.0672,501,3072
1784657095.0695,500,3044
1784657095.0717,505,3073
1784657095.0739,498,3057
1784657095.0804,499,3056
1784657095.0832,498,3048
1784657095.0859,499,3040
1784657095.0886,498,3041
1784657095.0916,494,3022
1784657095.0950,498,2994
1784657095.0980,492,3031
1784657095.1017,492,3018
1784657095.1052,491,3022
1784657095.1087,493,3020
1784657095.1112,490,3009
1784657095.1139,490,3009
1784657095.1166,491,3023
1784657095.1191,507,3066
1784657095.1254,506,3065
1784657095.1275,502,3062
1784657095.1296,512,3066
1784657095.1317,510,3054
1784657095.1338,507,3055
1784657095.1360,504,3047
1784657095.1384,506,3003
1784657095.1407,501,3027
1784657095.1429,499,3039
1784657095.1453,497,3025
1784657095.1479,494,3023
1784657095.1501,499,3042
1784657095.1524,500,3069
1784657095.1547,497,3034
1784657095.1570,499,3083
1784657095.1593,509,3090
1784657095.1615,505,3098
1784657095.1638,506,3070
1784657095.1661,506,3065
1784657095.1726,506,3060
1784657095.1754,501,3053
1784657095.1781,500,3047
1784657095.1807,501,3062
1784657095.1834,500,3054
1784657095.1866,499,3041
1784657095.1896,496,3043
1784657095.1925,495,3029
1784657095.1954,496,3031
1784657095.1985,498,3073
1784657095.2021,511,3104
1784657095.2058,511,3096
1784657095.2087,511,3105
1784657095.2112,511,3098
1784657095.2137,511,3073
1784657095.2201,511,3111
1784657095.2222,511,3100
1784657095.2242,510,3089
1784657095.2264,510,3079
1784657095.2286,512,3078
1784657095.2311,506,3066
1784657095.2335,503,3061
1784657095.2357,499,3056
1784657095.2379,499,3046
1784657095.2402,504,3046
1784657095.2425,498,3041
1784657095.2447,500,3047
1784657095.2476,500,3044
1784657095.2500,499,3060
1784657095.2524,499,3019
1784657095.2546,495,3038
1784657095.2568,497,3039
1784657095.2590,490,3033
1784657095.2613,495,3018
1784657095.2673,493,3024
1784657095.2700,496,3026
1784657095.2727,503,3079
1784657095.2753,505,3055
1784657095.2778,498,3056
1784657095.2810,498,3057
1784657095.2844,506,3094
1784657095.2874,499,3087
1784657095.2906,500,3062
1784657095.2932,500,3069
1784657095.2959,502,3061
1784657095.2993,502,3065
1784657095.3031,501,3046
1784657095.3065,498,3040
1784657095.3099,499,3053
1784657095.3158,498,3039
1784657095.3178,496,3041
1784657095.3198,496,3035
1784657095.3219,494,3043
1784657095.3244,510,3121
1784657095.3268,513,3139
1784657095.3294,512,3143
1784657095.3319,511,3127
1784657095.3342,513,3114
1784657095.3364,510,3109
1784657095.3387,510,3069
1784657095.3409,511,3085
1784657095.3433,511,3077
1784657095.3456,509,3068
1784657095.3478,502,3066
1784657095.3502,500,3056
1784657095.3525,500,3036
1784657095.3547,498,3045
1784657095.3569,497,3041
1784657095.3631,498,3039
1784657095.3658,496,3037
1784657095.3685,497,3026
1784657095.3710,499,3034
1784657095.3737,500,3047
1784657095.3770,499,3043
1784657095.3798,496,3032
1784657095.3833,500,3069
1784657095.3871,503,3082
1784657095.3908,507,3088
1784657095.3935,506,3066
1784657095.3962,501,3069
1784657095.3988,504,3070
1784657095.4014,506,3084
1784657095.4039,499,3075
1784657095.4105,499,3058
1784657095.4133,501,3051
1784657095.4160,500,3056
1784657095.4185,498,3045
1784657095.4213,499,3080
1784657095.4242,498,3039
1784657095.4271,494,3022
1784657095.4297,492,3020
1784657095.4331,493,3032
1784657095.4364,490,3023
1784657095.4401,495,3028
1784657095.4436,499,3054
1784657095.4465,497,3041
1784657095.4491,496,3037
1784657095.4517,494,3036
1784657095.4580,494,3017
1784657095.4608,491,3028
1784657095.4634,496,3058
1784657095.4660,497,3053
1784657095.4689,496,3016
1784657095.4720,499,3036
1784657095.4748,498,3028
1784657095.4779,495,3025
1784657095.4809,497,3027
1784657095.4844,495,3031
1784657095.4878,494,3028
1784657095.4914,494,3020
1784657095.4940,493,3016
1784657095.4967,493,3035
1784657095.4996,496,3038
1784657095.5024,495,3023
1784657095.5051,498,3070
1784657095.5078,503,3088
1784657095.5102,505,3100
1784657095.5127,501,3086
1784657095.5188,502,3076
1784657095.5215,507,3064
1784657095.5243,505,3063
1784657095.5268,499,3065
1784657095.5295,500,3049
1784657095.5329,501,3042
1784657095.5360,505,3066
1784657095.5393,507,3088
1784657095.5419,509,3088
1784657095.5445,509,3088
1784657095.5477,507,3084
1784657095.5510,507,3070
1784657095.5544,504,3066
1784657095.5578,509,3102
1784657095.5608,511,3112
1784657095.5672,509,3102
1784657095.5699,508,3132
1784657095.5727,509,3084
1784657095.5752,509,3081
1784657095.5778,506,3066
1784657095.5811,502,3057
1784657095.5847,502,3050
1784657095.5881,498,3049
1784657095.5914,496,3048
1784657095.5945,500,3028
1784657095.5970,498,3031
1784657095.5994,498,3021
1784657095.6019,497,3030
1784657095.6045,493,3027
1784657095.6070,493,3018
1784657095.6130,498,3071
1784657095.6152,497,3061
1784657095.6172,506,3087
1784657095.6192,506,3087
1784657095.6214,505,3079
1784657095.6239,501,3068
1784657095.6262,510,3067
1784657095.6288,505,3059
1784657095.6314,499,3044
1784657095.6337,501,3056
1784657095.6359,505,3080
1784657095.6381,508,3093
1784657095.6405,507,3087
1784657095.6427,507,3068
1784657095.6449,504,3072
1784657095.6471,500,3066
1784657095.6494,499,3053
1784657095.6518,499,3077
1784657095.6541,499,3054
1784657095.6601,507,3091
1784657095.6625,509,3076
1784657095.6648,508,3069
1784657095.6670,507,3062
1784657095.6694,501,3055
1784657095.6718,500,3056
1784657095.6741,503,3085
1784657095.6764,505,3083
1784657095.6789,508,3099
1784657095.6816,508,3087
1784657095.6839,506,3096
1784657095.6861,502,3066
1784657095.6887,502,3060
1784657095.6909,501,3046
1784657095.6933,501,3051
1784657095.6954,503,3071
1784657095.6977,511,3108
1784657095.6999,515,3113
1784657095.7023,522,3120
1784657095.7085,515,3114
1784657095.7112,516,3103
1784657095.7139,514,3092
1784657095.7165,513,3120
1784657095.7192,512,3087
1784657095.7220,511,3069
1784657095.7251,508,3066
1784657095.7281,506,3061
1784657095.7310,501,3035
1784657095.7344,495,3049
1784657095.7372,496,3046
1784657095.7404,500,3020
1784657095.7435,498,3047
1784657095.7462,499,3075
1784657095.7490,509,3084
1784657095.7551,505,3069
1784657095.7572,505,3080
1784657095.7594,501,3069
1784657095.7615,505,3064
1784657095.7637,501,3050
1784657095.7661,498,3029
1784657095.7684,500,3056
1784657095.7707,500,3055
1784657095.7729,500,3050
1784657095.7753,500,3024
1784657095.7776,497,3037
1784657095.7804,496,3029
1784657095.7830,496,3023
1784657095.7855,494,3016
1784657095.7877,499,3058
1784657095.7899,499,3055
1784657095.7922,500,3065
1784657095.7945,499,3042
1784657095.7968,501,3056
1784657095.8033,500,3053
1784657095.8060,498,3035
1784657095.8087,495,3037
1784657095.8112,495,3039
1784657095.8139,494,3042
1784657095.8165,500,3066
1784657095.8190,506,3072
1784657095.8215,509,3076
1784657095.8240,506,3055
1784657095.8265,503,3057
1784657095.8294,498,3048
1784657095.8320,498,3046
1784657095.8344,499,3057
1784657095.8365,495,3109
1784657095.8385,500,3104
1784657095.8405,507,3123
1784657095.8428,510,3115
1784657095.8474,511,3110
1784657095.8517,511,3094
1784657095.8544,508,3097
1784657095.8570,508,3086
1784657095.8595,506,3085
1784657095.8623,502,3067
1784657095.8652,501,3061
1784657095.8685,499,3079
1784657095.8714,500,3052
1784657095.8745,499,3048
1784657095.8774,496,3012
1784657095.8801,496,3046
1784657095.8838,498,3050
1784657095.8873,500,3085
1784657095.8908,499,3051
1784657095.8936,498,3056
1784657095.8963,497,3045
1784657095.8988,498,3036
1784657095.9015,494,3024
1784657095.9041,499,3087
1784657095.9067,505,3101
1784657095.9132,502,3102
1784657095.9159,500,3088
1784657095.9185,500,3086
1784657095.9210,501,3065
1784657095.9239,501,3063
1784657095.9272,498,3052
1784657095.9303,498,3044
1784657095.9338,502,3073
1784657095.9372,502,3065
1784657095.9409,500,3056
1784657095.9439,499,3053
1784657095.9466,495,3043
1784657095.9493,500,3110
1784657095.9519,504,3064
1784657095.9584,507,3081
1784657095.9604,510,3101
1784657095.9625,511,3095
1784657095.9646,509,3089
1784657095.9668,509,3085
1784657095.9692,509,3080
1784657095.9718,504,3062
1784657095.9741,506,3072
1784657095.9764,500,3037
1784657095.9789,510,3112
1784657095.9815,511,3126
1784657095.9838,511,3123
1784657095.9860,509,3076
1784657095.9884,512,3103
1784657095.9906,512,3105
1784657095.9930,511,3096
1784657095.9953,513,3086
1784657095.9975,508,3082
1784657095.9998,504,3070
1784657096.0057,503,3064
1784657096.0080,505,3058
1784657096.0102,501,3014
1784657096.0125,501,3031
1784657096.0148,499,3036
1784657096.0174,498,3015
1784657096.0207,498,3051
1784657096.0249,505,3092
1784657096.0288,504,3089
1784657096.0325,507,3085
1784657096.0366,507,3089
1784657096.0410,508,3078
1784657096.0453,508,3084
1784657096.0537,506,3059
1784657096.0560,501,3044
1784657096.0581,502,3044
1784657096.0602,507,3017
1784657096.0624,498,3056
1784657096.0649,502,3069
1784657096.0672,502,3058
1784657096.0696,502,3062
1784657096.0718,499,3051
1784657096.0741,494,3049
1784657096.0764,494,3031
1784657096.0789,500,3076
1784657096.0818,499,3056
1784657096.0845,500,3073
1784657096.0870,501,3062
1784657096.0895,500,3038
1784657096.0920,499,3031
1784657096.0945,498,3033
1784657096.0970,502,3067
1784657096.0995,510,3147
1784657096.1021,519,3166
1784657096.1046,517,3156
1784657096.1071,518,3150
1784657096.1096,521,3143
1784657096.1172,522,3135
1784657096.1197,518,3128
1784657096.1222,519,3116
1784657096.1248,515,3110
1784657096.1272,513,3106
1784657096.1297,510,3098
1784657096.1324,506,3088
1784657096.1346,504,3086
1784657096.1367,507,3079
1784657096.1387,504,3067
1784657096.1407,500,3055
1784657096.1430,525,3221
1784657096.1454,538,3275
1784657096.1479,542,3263
1784657096.1501,543,3250
1784657096.1524,546,3234
1784657096.1547,544,3237
1784657096.1569,544,3227
1784657096.1592,543,3212
1784657096.1618,537,3214
1784657096.1640,539,3205
1784657096.1664,533,3189
1784657096.1686,536,3196
1784657096.1708,531,3145
1784657096.1731,538,3212
1784657096.1808,536,3216
1784657096.1830,534,3201
1784657096.1851,535,3199
1784657096.1872,531,3180
1784657096.1895,528,3167
1784657096.1918,528,3163
1784657096.1942,526,3145
1784657096.1966,527,3151
1784657096.1989,525,3149
1784657096.2012,523,3144
1784657096.2036,520,3164
1784657096.2058,518,3123
1784657096.2082,528,3092
1784657096.2105,522,3101
1784657096.2137,551,3296
1784657096.2163,572,3400
1784657096.2190,590,3490
1784657096.2215,593,3485
1784657096.2238,594,3472
1784657096.2260,595,3459
1784657096.2282,593,3450
1784657096.2304,585,3447
1784657096.2324,586,3442
1784657096.2347,586,3392
1784657096.2369,586,3408
1784657096.2435,584,3398
1784657096.2459,582,3396
1784657096.2484,581,3380
1784657096.2508,579,3370
1784657096.2535,578,3399
1784657096.2559,576,3363
1784657096.2580,575,3344
1784657096.2600,574,3338
1784657096.2630,572,3342
1784657096.2657,568,3346
1784657096.2683,566,3311
1784657096.2709,563,3314
1784657096.2734,559,3297
1784657096.2759,559,3287
1784657096.2784,558,3280
1784657096.2810,558,3258
1784657096.2835,554,3263
1784657096.2911,551,3256
1784657096.2937,551,3247
1784657096.2961,549,3237
1784657096.2986,545,3246
1784657096.3011,544,3232
1784657096.3035,550,3272
1784657096.3059,563,3343
1784657096.3086,564,3375
1784657096.3113,564,3334
1784657096.3142,563,3314
1784657096.3166,561,3291
1784657096.3191,558,3306
1784657096.3216,556,3283
1784657096.3241,555,3281
1784657096.3266,607,3623
1784657096.3291,613,3631
1784657096.3317,612,3619
1784657096.3342,629,3671
1784657096.3367,633,3647
1784657096.3392,632,3644
1784657096.3417,630,3625
1784657096.3442,631,3614
1784657096.3467,630,3602
1784657096.3549,630,3583
1784657096.3574,629,3574
1784657096.3599,626,3559
1784657096.3625,626,3552
1784657096.3650,622,3540
1784657096.3675,617,3535
1784657096.3702,613,3520
1784657096.3727,613,3471
1784657096.3752,610,3503
1784657096.3778,610,3480
1784657096.3809,609,3482
1784657096.3834,607,3473
1784657096.3858,603,3460
1784657096.3884,600,3451
1784657096.3909,598,3440
1784657096.3934,595,3431
1784657096.3960,594,3405
1784657096.3985,593,3411
1784657096.4009,592,3407
1784657096.4035,590,3391
1784657096.4060,587,3404
1784657096.4085,583,3393
1784657096.4109,581,3368
1784657096.4192,578,3332
1784657096.4217,577,3351
1784657096.4242,576,3341
